Tm,Ax,Ay,Az
8512,-491,-611,12114
8515,-389,-605,12078
8518,-435,-603,12151
8520,-477,-618,12114
8523,-448,-612,12121
8526,-459,-596,12097
8528,-423,-580,12086
8531,-426,-626,12092
8537,-371,-623,12127
8540,-375,-618,12153
8543,-417,-630,12045
8545,-399,-596,12166
8548,-410,-616,12202
8551,-491,-616,12121
8553,-436,-600,12136
8556,-400,-681,12130
8559,-434,-601,12202
8561,-358,-610,12114
8564,-488,-684,12132
8567,-470,-612,12171
8569,-483,-590,12065
8572,-470,-703,12129
8576,-431,-610,12088
8578,-483,-620,12115
8581,-379,-628,12086
8584,-486,-623,12153
8586,-465,-606,12105
8589,-415,-567,12091
8592,-464,-596,12105
8594,-480,-563,12135
8597,-439,-623,12139
8603,-474,-545,12159
8605,-410,-555,12159
8608,-461,-642,12105
8611,-454,-575,12183
8613,-459,-573,12136
8616,-418,-582,12107
8620,-374,-578,12099
8622,-473,-552,12064
8625,-374,-618,12121
8628,-449,-552,12056
8630,-434,-702,12045
8633,-450,-591,12127
8636,-454,-591,12171
8638,-382,-580,12128
8641,-470,-582,12176
8644,-389,-628,12191
8646,-386,-696,12143
8649,-424,-665,12178
8652,-471,-681,12156
8654,-391,-663,12164
8657,-401,-595,12177
8660,-426,-618,12125
8663,-472,-623,12161
8669,-454,-594,12132
8672,-370,-613,12110
8674,-512,-567,12139
8677,-470,-583,12100
8680,-409,-616,12071
8682,-473,-550,12157
8685,-440,-638,12101
8688,-477,-630,12165
8690,-448,-548,12155
8693,-465,-624,12167
8696,-405,-586,12103
8698,-389,-646,12135
8701,-435,-493,12174
8705,-440,-644,12110
8708,-468,-647,12137
8710,-480,-533,12120
8713,-439,-652,12126
8716,-439,-621,12129
8718,-400,-591,12142
8721,-420,-649,12120
8724,-454,-650,12139
8726,-507,-564,12133
8729,-490,-621,12152
8734,-442,-568,12152
8737,-492,-582,12141
8740,-436,-566,12133
8742,-447,-617,12107
8745,-449,-638,12139
8749,-426,-566,12155
8752,-407,-525,12112
8754,-460,-576,12147
8757,-456,-585,12133
8760,-399,-621,12076
