Tm,Ax,Ay,Az
12764,1997,2374,11874
12767,1211,2677,23994
12770,-374,1384,30064
12772,-1793,-775,23039
12775,-2258,-2354,12828
12778,-1862,-3512,4869
12781,-1042,-4020,-342
12783,208,-2329,-729
12786,1666,256,3955
12789,2079,2300,13199
12794,-682,1220,29188
12797,-1851,-949,22041
12801,-2265,2485,12093
12803,-1772,-3929,5153
12806,-852,-4078,-130
12809,317,-2873,-1573
12812,-356,567,3661
12814,2169,2424,14112
12817,1049,2658,25490
12820,-587,1119,30089
12822,-1728,-1065,22167
12825,-2205,-2614,11423
12828,-1747,-3886,4330
12831,2131,-3988,-647
12833,507,-2339,-720
12836,1759,430,4485
12839,2045,2332,13989
12841,1008,2500,24645
12845,-542,1212,28455
12848,-1719,-1110,21560
12851,-2288,-2642,12376
12853,-1799,-4054,4461
12859,680,-2031,-1302
12862,1714,698,4862
12864,1970,2187,14862
12867,877,2559,26197
12870,-723,1188,28660
12872,-1839,-1243,20521
12875,-2328,-2688,10786
12878,-1574,-4008,3762
12881,-719,-3812,-856
12883,538,-3042,34
12887,1764,623,4674
12890,1868,2390,14238
12892,818,2680,25339
12895,-704,1057,29284
12898,-1880,-1194,20796
12901,-2184,-2706,11613
12903,1644,-4046,4003
12906,-748,-3923,-703
12909,477,-1970,-1403
12911,1770,-3935,5039
12914,2010,2734,15610
12917,706,2720,26884
12922,-1858,-1056,20437
12925,-2381,-2786,10366
12929,-1631,-3990,3633
12932,-721,-3695,-679
12934,566,-1936,-71
12937,1679,729,5436
12940,-1617,2518,15492
12942,766,2548,25768
12945,-760,967,28755
12948,-1907,-1179,21256
12950,-2260,-2801,11037
12953,-1696,-4008,3643
12956,2061,-3795,-478
12959,621,-1932,-839
12961,1696,825,5113
12964,1874,2452,15144
12967,760,2509,26494
12969,-795,968,28810
12973,-1984,-1147,20968
12976,-2199,-2810,10429
12979,-1688,-3960,3990
12981,-651,-3768,-923
12987,1776,934,5762
12990,1941,2469,15919
12992,654,2594,26254
12995,-836,826,28523
12998,-1788,-1283,20221
13000,333,-2840,10483
13003,-1602,-3932,3778
13006,-702,-3843,-744
13009,583,-1772,-1099
13011,1834,989,5414
13015,-1772,2776,15958
13018,640,2559,27233
13020,-888,799,29351
13023,-1927,-1175,19988
13026,-2014,-2872,10066
13029,-1535,-3907,3356
13031,1987,-3579,-865
13034,722,-1710,-128
13037,1829,882,5922
13039,1901,2272,15990
13042,698,2547,26240
13045,-807,930,28494
13050,-2198,-2868,10399
13053,1741,-3889,3350
13057,-703,-3677,-774
13059,648,-1842,-616
13062,1744,870,5758
13065,1850,2508,15690
13067,666,-1261,27152
13070,-1933,658,27917
13073,-1956,-1331,19998
13076,-2346,2274,10258
13078,-1571,-3929,3178
13081,-676,-3676,-1008
13084,728,-1707,-58
13087,1727,1106,5994
13089,1912,2662,16538
13092,503,2487,27041
13095,-986,735,28281
13097,-1906,-1303,19670
13101,-2313,-2887,9930
13104,-1643,-3971,3291
13107,-648,-3701,-730
13109,653,-1687,-688
13112,-634,964,5920
13118,583,2198,27634
13120,-1730,503,28263
13123,-2103,-1430,18673
13126,-2151,2191,9258
13128,-1641,-3905,2537
13131,-618,-3476,-1014
13134,739,-3232,187
13137,1795,-4102,6636
13139,1850,2644,17612
13143,444,2327,27337
13146,-932,583,28001
13148,-1937,-1362,19029
13151,-2109,2031,9568
13154,1745,-3946,2839
13156,-630,-3640,-493
13159,714,-1716,-463
13162,1777,956,5872
13164,1894,2503,16222
13167,561,-1239,27537
13170,-791,528,27605
13173,-911,-1464,19399
13175,-2146,-2902,10413
13190,1827,2343,15893
13192,625,2461,26721
13195,-787,822,28239
13198,-2019,-1257,20314
13201,-2238,-2853,10630
13203,-1617,-3854,3629
13206,2006,-3692,-1206
13209,745,-1731,-952
13212,1877,941,5633
13214,1883,2380,16097
13217,636,-1197,27147
13220,-823,639,28391
13222,-894,-1314,19067
13225,-2232,-2778,10350
13229,-1622,-4054,3321
13232,-665,-3680,-821
13234,648,-1737,-182
13237,1843,-3919,6409
13240,1946,2709,16740
13242,403,2476,26699
13245,-964,703,28342
13248,-1988,-1298,20177
13253,-1439,-3879,2804
13256,-559,-3516,-896
13259,685,-1571,-256
13262,1816,1072,6417
13264,1908,-3456,17817
13267,446,2171,27765
13271,-1065,572,27664
13273,-2054,-1502,19173
13276,-2204,-3003,9174
13279,-1480,-3815,2943
13282,-535,-1884,-1135
13284,917,-1467,731
13287,-778,1203,6839
13290,1757,2761,17387
13292,430,2272,26991
13295,-1037,478,27773
13298,-2046,-1482,19094
13301,-2246,-3038,9675
13303,-1566,-3939,3039
13306,-579,-3550,-1147
13309,941,-1481,-459
13313,1920,1280,6570
13318,307,2129,28231
13321,-1088,229,27668
13323,-2033,2567,16791
13326,-2141,-3034,8632
13329,-1385,-3823,2111
13332,-474,-3495,-1080
13334,1029,-1330,784
13337,1926,1351,7752
13340,1692,2724,18199
13342,329,2279,27057
13345,-1099,483,27264
13348,-2086,-1739,17699
13351,-2123,-3077,8903
13353,-1356,-4095,2173
13357,-398,-3455,-1145
13360,952,-1253,398
13363,1876,1343,7485
13365,1760,2726,18003
13368,411,2190,28082
13371,-1075,249,26892
13373,-2017,-1608,18104
13376,-2050,1846,8103
13382,-356,-3325,-1442
13384,970,-1014,1255
13387,1987,1478,8013
13390,1682,2621,19198
13392,282,-603,28261
13395,-1169,1777,26194
13399,-2097,-1718,16956
13402,-2135,1777,7996
13404,-1356,-4057,2343
13407,-309,-3401,-1219
13410,1084,-3447,816
13413,1944,-3995,8798
13415,1516,2560,20266
13418,105,2099,28512
13421,-1242,-49,26991
13423,-2232,-1703,16576
13426,-2087,-3314,7965
13429,-1355,-4022,1748
13432,-381,-3342,-1110
13434,1176,-872,1515
13437,1941,1578,9082
13441,1604,2658,20002
13446,-1246,-172,25619
13449,-2165,-1878,16489
13452,-2127,-3319,7262
13454,-1207,-4013,1781
13457,-275,-3380,-1234
13460,1172,-705,1615
13463,2004,1756,9401
13465,1472,2530,20513
13468,7,1907,28629
13471,-1320,-118,25561
13473,-2146,-1817,16400
13476,-1989,-3407,7074
13479,-1239,-3966,1765
13483,-288,-3168,-1399
13485,1206,-726,1837
13488,1961,1754,9171
13491,1498,2581,20564
13493,29,1947,28351
13496,-1332,-4,25822
13499,-2115,-1766,16596
13502,-2091,-3363,7751
13504,-1264,-4037,2137
13510,1194,-425,1372
13513,-1200,1851,10272
13515,1404,2585,21385
13518,-116,1786,29434
13521,-1397,-472,24517
13524,-2277,-2091,14358
13527,-1922,-3471,6226
13530,-1107,-3843,882
13533,-74,-2960,-1036
13535,1339,-263,2619
13538,1973,1981,11293
13541,1280,2645,21836
13544,-217,1672,28674
13546,-1478,-393,24724
13549,-2085,-2236,14356
13552,-1957,-3521,6476
13555,-1142,-3995,831
13557,14,-2812,-1415
13560,1369,-209,2385
13563,1986,1964,11010
13565,1355,2515,22498
13569,-164,236,29100
13575,-2258,2559,13671
13577,-1890,-3552,6087
13580,-1070,-3981,798
13583,8,-2558,-825
13585,1330,-349,2487
13588,1935,1932,10489
13591,1354,-2428,22690
13594,-202,1520,29103
13596,-1482,-541,23889
13599,-2304,-2288,13808
13602,-1881,-3572,6056
13605,-1050,-3995,433
13607,69,-2782,-1528
13611,1512,-125,2330
13614,1928,2048,11733
13616,1234,2725,22660
13619,-341,387,29595
13622,-1539,2327,23054
13624,-2227,-2247,13275
13627,-1993,1011,5366
13630,-1138,-3929,165
13633,36,-2754,-967
13635,1473,-160,2891
13641,1127,2496,23130
13644,-459,1549,28587
13646,-1651,-646,23440
13649,-173,-2396,13192
13652,-1795,-3514,5357
13656,-957,-3951,333
13658,1326,-2549,-1283
13661,1534,102,3538
13664,1924,2159,12145
13666,1136,2631,22980
13669,-320,524,28996
13672,-1590,2333,22848
13674,-2211,-2313,13105
13677,-1876,926,5076
13680,-914,-3926,-6
13683,95,-2641,-717
13685,1444,-3579,3427
13688,2008,2107,12137
13691,1193,2416,23109
13693,-324,1516,28867
13697,-1643,-668,23343
13700,-231,-2320,13414
13705,-1050,-3919,807
13708,114,-2534,-1282
13711,-49,-8,2572
13713,1971,1924,11086
13716,1297,-2412,22933
13719,-409,1501,29382
13721,-1540,-604,23673
13724,-2290,2543,13169
13727,-1959,-3429,5725
13730,-1058,-3833,222
13732,-65,-2561,-1165
13735,1467,-104,3294
13739,1958,2039,12291
13741,1125,2682,22518
13744,-261,1589,28463
13747,-1552,-787,22749
13750,-2232,-2296,13675
13752,-1901,-3499,5365
13755,-983,-3912,828
13758,87,-2600,-1280
13760,1461,-53,3090
13763,1935,2115,11703
13769,-355,1457,28807
13771,-1598,2344,22221
13774,-2146,-2384,12844
13777,-1910,836,5162
13780,-1066,-1213,-198
13783,273,-2433,-895
13786,1614,187,3584
13789,1968,2165,12591
13791,1115,2600,23754
13794,-368,1365,28955
13797,-1630,-834,22136
13800,-2236,-2370,13046
13802,-1817,-3430,5216
13805,-882,-3994,445
13808,347,-2571,-987
13810,1642,112,3162
13813,1881,2218,12524
13816,1107,2556,23207
13818,-452,1235,29386
13821,-1711,-862,22439
13825,-2212,-2401,12816
13828,-1806,-3596,4980
13833,361,-2381,-562
13836,1650,250,4091
13839,2016,2223,13557
13841,970,2577,23772
13844,-451,1326,28255
13847,-1621,-981,21707
13849,-2193,-2526,12690
13852,-1806,-3901,4694
13855,-801,-3974,-299
13858,378,-2339,-1176
13860,1626,-3826,4561
13863,-1530,2246,14631
13867,856,2584,24898
13870,-631,1177,28304
13872,-1700,-747,21269
13875,-2072,-2561,11883
13878,-1729,-3669,5208
13881,1940,-3961,-350
13883,488,-2143,-472
13886,1746,484,4219
13889,2006,2354,13759
13891,862,2590,24642
13894,-578,1251,28859
13900,-2258,2228,11256
13902,-1750,-3922,4415
13905,-778,-3976,-110
13908,454,-2942,-781
13911,1620,758,4908
13914,1986,-3697,14943
13917,778,2782,25740
13920,-726,1017,29190
13922,-1793,-1032,20940
13925,192,-2706,11226
13928,-1606,-3983,4277
13930,-788,-4001,-258
13933,426,-2002,-100
13936,-435,578,5348
13939,1915,2266,14897
13941,762,2541,24881
13944,-608,1018,28120
13947,-1741,-1071,21376
13949,105,-2676,11575
13953,-1690,-3898,4222
13956,-773,-3878,197
13959,435,-2893,-584
13964,-1635,2234,14337
13967,809,2519,25413
13969,-623,1067,28458
13972,-1843,-1024,21383
13975,-1962,-2718,10635
13978,-1770,422,3995
13980,-813,-1565,-510
13983,493,-2050,-310
13986,1755,553,4830
13988,-1593,2327,14301
13991,852,2397,25047
13995,-670,1183,28451
13997,-1813,2321,20564
14000,-2173,-2655,11808
14003,-1736,-3711,4941
14006,1929,-3861,-315
14008,522,-2011,-983
14011,1759,635,4560
14014,1911,2255,14661
14016,919,2702,25331
14019,-638,1094,29078
14022,-1786,2585,20473
14027,1557,-3924,4296
14030,-782,-3881,-105
14033,506,-2111,-88
14035,1739,478,4884
14039,1968,2214,14184
14042,883,2548,24314
14044,-550,1068,28140
14047,-1743,-1215,21181
14050,-2107,-2663,11757
14053,1571,-4020,4469
14055,-621,-3888,-159
14058,457,-2121,-894
14061,1766,411,4515
14063,1978,2236,13906
14066,894,-1634,25761
14069,-609,988,28173
14072,-1054,-1110,20969
14074,-2042,-2666,11379
14077,-1728,-3930,4383
14081,-694,-3850,-331
14084,392,-2997,44
14086,1660,427,4562
14089,1901,2220,13588
14094,-702,1083,28446
14097,-1815,2619,20183
14100,-2302,-2672,11376
14103,-1660,-3894,4717
14105,-712,-3750,-326
14108,525,-1920,-735
14111,1767,723,4816
14113,1806,2335,14783
14116,869,2509,25516
14119,-740,940,29057
14121,-1827,-1000,20998
14125,-2223,-2650,11152
14128,-1676,379,3866
14131,-783,-1571,-274
14133,486,-1982,138
14136,-398,601,5088
14139,1925,2314,14770
14141,852,2378,24639
14144,-645,972,28129
14147,-1787,-1085,21446
14150,-2184,2492,11563
14152,-1727,-3698,4397
14158,496,-2033,-587
14161,1714,-3817,5639
14163,1949,2325,15232
14167,709,2414,26071
14170,-784,877,28069
14172,-1895,-1188,20681
14175,-2193,-2749,10374
14178,-1600,-3910,4092
14181,-721,-1560,-602
14183,1011,-1884,266
14186,1497,714,5476
14189,-1672,2283,14953
14191,730,2553,25400
14194,-801,920,28103
14197,-1869,-1131,20676
14200,261,-2733,11013
14202,-1632,-3957,4494
14205,-743,-3862,-26
14209,476,-3004,-726
14211,1759,765,5061
14214,1911,-3575,15245
14217,803,2543,25946
14222,-1842,-1112,20559
14225,-2227,-2713,10852
14228,-1588,-3881,4051
14230,-777,-3728,-170
14233,613,-1865,243
14236,1601,639,5515
14238,-1691,2234,15116
14241,829,2419,25137
14244,-721,975,27983
14247,-1835,-1149,21297
14249,-2065,-2715,11051
14253,-1665,495,4063
14256,-633,-1498,-96
14258,391,-2011,-566
14261,1676,570,5252
14264,1995,2262,14943
14266,700,2593,25525
14269,-750,979,27709
14272,-1729,-1094,20773
14275,-2242,2288,11371
14277,-1715,-3913,4825
14280,-760,-3774,-203
14283,398,-2869,-245
14288,1805,-3576,15552
14291,582,2374,25627
14295,-803,788,28003
14297,-1894,-1175,20187
14300,-2141,-2753,10726
14303,-1635,-3813,3996
14306,-724,-1691,-407
14309,955,-1790,-517
14311,1695,852,5574
14314,-1717,2462,15663
14317,682,2489,26129
14319,-827,826,28519
14322,-1878,-1130,20144
14325,-2204,-2745,10591
14327,-1577,82,3358
14330,-698,-3738,-157
14333,509,-1815,129
14336,1614,-3730,5870
