Tm,Ax,Ay,Az
12453,-244,-815,12151
12456,-208,-846,12101
12459,-224,-853,12143
12462,-343,-801,12132
12465,-262,-759,12114
12467,-203,-789,12094
12470,-239,-822,12083
12473,-249,-778,12117
12479,-308,-808,12104
12481,-268,-821,12058
12484,-160,-863,12071
12487,-277,-774,12094
12489,-254,-727,12133
12492,-219,-819,12175
12495,-270,-793,12079
12498,-206,-814,12128
12500,-279,-727,12109
12504,-233,-798,12164
12507,-317,-892,12122
12509,-284,-836,12123
12512,-233,-769,12075
12515,-314,-857,12067
12517,-240,-765,12067
12520,-233,-842,12157
12523,-238,-807,12132
12526,-306,-871,12069
12528,-198,-792,12133
12531,-283,-852,12092
12534,-233,-845,12099
12536,-212,-815,12104
12542,-274,-845,12090
12546,-299,-812,12108
12549,-212,-846,12108
12551,-218,-835,12138
12554,-223,-841,12054
12557,-221,-848,12139
12559,-286,-856,12102
12562,-273,-810,12118
12565,-280,-770,12079
12567,-238,-798,12094
12570,-197,-855,12088
12573,-234,-851,12153
12576,-297,-798,12120
12578,-269,-836,12124
12581,-214,-800,12090
12584,-279,-777,12133
12587,-175,-816,12112
12590,-280,-849,12050
12593,-191,-805,12066
12596,-262,-873,12132
12598,-223,-832,12127
12601,-166,-792,12086
12607,-276,-811,12117
12609,-252,-848,12056
12612,-198,-758,12092
12615,-200,-818,12128
12618,-250,-820,12078
12620,-216,-800,12127
12623,-272,-815,12072
12626,-259,-862,12076
12628,-295,-787,12067
12632,-232,-799,12106
12635,-241,-822,12122
12638,-266,-854,12113
12640,-278,-866,12097
12643,-248,-777,12091
12646,-197,-790,12103
12648,-293,-813,12096
12651,-285,-880,12089
12654,-185,-817,12065
12656,-218,-885,12057
12659,-198,-849,12108
12662,-246,-800,12106
12665,-279,-785,12078
12667,-243,-770,12138
12674,-289,-818,12149
12676,-200,-806,12123
12679,-221,-762,12061
12682,-242,-845,12125
12685,-239,-722,12139
12687,-238,-835,12083
12690,-266,-856,12094
12693,-193,-745,12073
12695,-196,-852,12101
12698,-236,-842,12029
12701,-301,-840,12119
12704,-288,-812,12160
12706,-299,-796,12114
12709,-283,-824,12078
12712,-229,-836,12035
12715,-245,-833,12148
12718,-281,-785,12096
12721,-274,-861,12071
12724,-251,-821,12015
12726,-221,-820,12117
12729,-265,-774,12133
12732,-237,-837,12060
12737,-266,-816,12110
12740,-287,-797,12124
12743,-265,-779,12066
12745,-214,-822,12132
12748,-279,-846,12117
12751,-155,-814,12112
12754,-275,-761,12118
12756,-192,-761,12123
12760,-335,-850,12121
12763,-232,-816,12175
12765,-242,-800,12135
12768,-258,-791,12110
12771,-219,-849,12051
12774,-247,-864,12105
12776,-221,-791,12083
12779,-241,-912,12111
12782,-256,-812,12115
12784,-233,-822,12146
12787,-302,-761,12091
12790,-282,-810,12103
12793,-297,-767,12103
12795,-227,-805,12130
12802,-298,-793,12136
12805,-227,-815,12062
12807,-316,-805,12120
12810,-206,-859,12084
12813,-294,-796,12126
12815,-246,-837,12075
12818,-299,-855,12120
12821,-255,-843,12083
12824,-228,-819,12099
12826,-253,-808,12166
12829,-241,-835,12088
12832,-237,-851,12114
12834,-231,-846,12136
12837,-334,-818,12097
12840,-266,-862,12083
12844,-225,-837,12082
12846,-244,-806,12123
12849,-212,-831,12043
12852,-239,-822,12074
12854,-288,-879,12104
12857,-254,-790,12133
12860,-267,-805,12116
12865,-294,-859,12064
12868,-305,-788,12085
12871,-308,-871,12075
12874,-242,-822,12135
12876,-224,-798,12109
12879,-278,-771,12132
12882,-274,-882,12120
12884,-308,-789,12120
12888,-222,-800,12114
12891,-228,-766,12071
12894,-271,-814,12119
12896,-228,-793,12090
12899,-214,-824,12090
12902,-202,-871,12171
12904,-249,-827,12131
12907,-216,-884,12034
12910,-264,-808,12075
12913,-241,-738,12123
12915,-291,-844,12051
12918,-266,-830,12130
12921,-257,-835,12153
12923,-274,-841,12114
12926,-286,-789,12113
12933,-236,-772,12108
12935,-305,-742,12115
12938,-197,-729,12117
12941,-272,-906,12060
12943,-297,-897,12035
12946,-269,-828,12067
12949,-232,-816,12058
12952,-183,-801,12121
12954,-189,-836,12105
12957,-191,-824,12174
12960,-222,-763,12092
12962,-270,-816,12157
12965,-222,-819,12104
12968,-203,-808,12100
12972,-288,-792,12109
12974,-312,-822,12135
12977,-238,-865,12110
12980,-203,-790,12116
12982,-270,-786,12130
12985,-221,-783,12015
12988,-295,-805,12073
12991,-262,-762,12115
12996,-289,-829,12126
12999,-234,-820,12076
13002,-314,-775,12083
13004,-257,-788,12041
13007,-233,-879,12058
13010,-269,-848,12100
13012,-265,-789,12092
13016,-211,-874,12107
13019,-227,-884,12097
13022,-269,-849,12135
13024,-244,-861,12140
13027,-293,-798,12151
13030,-285,-810,12077
13032,-236,-718,12088
13035,-262,-753,12121
13038,-283,-814,12074
13041,-273,-821,12088
13043,-238,-844,12087
13046,-252,-848,12163
13049,-285,-793,12175
13051,-275,-860,12162
13054,-198,-774,12108
13061,-236,-789,12087
13063,-277,-730,12067
13066,-270,-805,12065
13069,-250,-862,12165
13072,-279,-802,12070
13074,-247,-800,12118
13077,-282,-860,12112
13080,-192,-789,12165
13082,-185,-860,12118
13085,-249,-842,12118
13088,-238,-822,12104
13091,-191,-781,12120
13093,-258,-803,12144
13096,-235,-805,12150
13100,-280,-838,12117
13102,-262,-828,12108
13105,-294,-854,12095
13108,-223,-810,12151
13111,-265,-827,12127
13113,-262,-807,12088
13116,-263,-881,12111
13119,-238,-852,12064
13124,-247,-806,12120
13127,-249,-789,12137
13130,-244,-829,12108
13132,-264,-836,12112
13135,-216,-777,12116
13138,-269,-843,12117
13142,-301,-816,12077
13144,-243,-859,12114
13147,-223,-809,12084
13150,-219,-835,12108
13152,-270,-821,12132
13155,-280,-848,12143
13158,-275,-852,12050
13161,-190,-833,12112
13163,-241,-794,12110
13166,-279,-856,12156
13169,-261,-776,12099
13171,-238,-825,12044
13174,-211,-809,12087
13177,-302,-810,12061
13180,-267,-834,12172
13182,-281,-834,12145
13186,-294,-852,12125
13199,-295,-811,12090
13202,-287,-843,12118
13205,-189,-776,12068
13207,-184,-778,12115
13210,-218,-816,12122
13213,-249,-786,12095
13216,-258,-842,12072
13218,-234,-839,12049
13221,-282,-785,12124
13224,-238,-830,12102
13227,-236,-825,12152
13230,-265,-854,12066
13233,-210,-871,12101
13236,-234,-872,12129
13238,-258,-852,12080
13241,-218,-828,12127
13244,-209,-843,12113
13246,-258,-928,12070
13249,-236,-857,12089
13252,-258,-888,12124
13255,-283,-859,12139
13257,-231,-838,12112
13263,-286,-783,12024
13266,-319,-794,12078
13268,-160,-828,12096
13272,-172,-783,12124
13275,-233,-898,12129
13277,-261,-811,12090
13280,-198,-794,12102
13283,-264,-839,12100
13286,-265,-805,12121
13288,-248,-825,12124
13291,-209,-778,12065
13294,-211,-841,12096
13296,-308,-853,12099
13299,-287,-857,12122
13302,-302,-805,12092
13305,-185,-793,12096
13307,-223,-868,12131
13310,-228,-838,12074
13314,-196,-832,12101
13316,-250,-848,12112
13319,-198,-824,12030
13322,-290,-834,12078
13327,-211,-806,12079
13330,-303,-798,12157
13333,-268,-816,12078
13336,-252,-844,12074
13338,-317,-847,12090
13341,-272,-842,12150
13344,-255,-833,12131
13346,-324,-793,12040
13349,-217,-773,12159
13352,-201,-751,12106
13356,-210,-769,12096
13358,-326,-879,12078
13361,-285,-810,12136
13364,-237,-899,12136
13366,-220,-820,12112
13369,-303,-806,12168
13372,-299,-861,12147
13375,-223,-760,12125
13377,-248,-846,12028
13380,-228,-809,12098
13383,-279,-755,12023
13385,-254,-835,12122
13388,-160,-828,12123
13394,-293,-795,12079
13396,-220,-803,12082
13400,-272,-828,12097
13403,-298,-858,12124
13406,-287,-835,12077
13408,-227,-819,12101
13411,-202,-786,12070
13414,-280,-809,12090
13416,-190,-758,12094
13419,-238,-891,12086
13422,-259,-752,12149
13425,-311,-801,12048
13427,-328,-834,12129
13430,-259,-829,12058
13433,-321,-847,12037
13435,-141,-770,12088
13438,-335,-795,12074
13442,-235,-756,12124
13445,-199,-821,12067
13447,-258,-786,12065
13450,-225,-800,12071
13453,-300,-762,12052
13458,-233,-910,12133
13461,-277,-866,12147
13464,-217,-785,12100
13466,-215,-855,12092
13469,-231,-837,12123
13472,-313,-859,12097
13474,-193,-810,12078
13477,-229,-798,12072
13480,-218,-823,12109
13484,-263,-810,12172
13486,-290,-805,12126
13489,-259,-856,12058
13492,-273,-827,12110
13494,-293,-778,12109
13497,-271,-810,12134
13500,-221,-793,12067
13503,-224,-846,12070
13505,-276,-853,12083
13508,-209,-837,12084
13511,-213,-810,12019
13513,-224,-783,12163
13516,-188,-836,12081
13522,-238,-790,12090
13524,-288,-828,12084
13528,-240,-794,12092
13531,-273,-804,12124
13534,-249,-815,12099
13536,-245,-775,12161
13539,-236,-797,12083
13542,-183,-807,12079
13544,-202,-857,12104
13547,-243,-822,12183
13550,-285,-805,12082
13553,-270,-805,12120
13555,-295,-869,12186
13558,-289,-827,12097
13561,-260,-747,12080
13563,-254,-795,12071
13566,-269,-928,12094
13570,-237,-819,12010
13573,-204,-791,12119
13575,-224,-841,12126
13578,-258,-873,12128
13581,-283,-790,12114
13586,-214,-860,12058
13589,-299,-785,12126
13592,-261,-891,12111
13594,-256,-854,12112
13597,-216,-819,12074
13600,-211,-830,12038
13603,-193,-860,12072
13605,-233,-794,12090
13608,-210,-838,12133
13612,-247,-847,12131
13614,-240,-815,12119
13617,-192,-881,12059
13620,-303,-751,12106
13623,-191,-836,12050
13625,-248,-868,12089
13628,-261,-835,12108
13631,-225,-757,12099
13633,-270,-830,12085
13636,-289,-857,12139
13639,-220,-795,12066
13642,-220,-849,12158
13644,-226,-870,12064
13647,-247,-857,12200
13654,-262,-870,12075
13656,-280,-801,12111
13659,-234,-843,12090
13662,-179,-812,12110
13664,-267,-889,12102
13667,-215,-773,12090
13670,-274,-780,12094
13673,-237,-883,12107
13675,-259,-849,12131
13678,-189,-812,12105
13681,-232,-818,12067
13683,-249,-787,12125
13686,-321,-799,12145
13689,-279,-856,12103
13692,-256,-789,12143
13694,-194,-840,12075
13698,-225,-849,12099
13701,-189,-795,12081
13703,-222,-842,12107
13706,-181,-840,12139
13709,-242,-851,12049
13712,-268,-865,12150
13717,-234,-820,12086
13720,-248,-749,12142
13722,-241,-822,12101
13725,-189,-781,12120
13728,-281,-843,12059
13730,-207,-800,12109
13733,-242,-887,12081
13736,-170,-863,12040
13740,-289,-827,12082
13742,-233,-809,12094
13745,-245,-862,12071
13748,-183,-753,12135
13750,-292,-821,12085
13753,-246,-848,12129
13756,-205,-757,12138
13759,-230,-857,12067
13761,-312,-803,12046
13764,-168,-830,12138
13767,-232,-794,12115
13769,-310,-836,12143
13772,-258,-743,12111
13775,-235,-798,12070
13782,-259,-852,12053
13784,-308,-818,12100
13787,-233,-820,12118
13790,-207,-786,12038
13792,-250,-809,12072
13795,-202,-832,12099
13798,-217,-803,12157
13801,-207,-799,12067
13803,-204,-834,12060
13806,-265,-788,12087
13809,-303,-742,12134
13811,-215,-824,12077
13814,-290,-787,12041
13817,-299,-868,12130
13820,-310,-782,12165
13822,-249,-785,12096
13826,-207,-856,12120
13829,-209,-902,12146
13831,-184,-800,12103
13834,-201,-861,12104
13837,-240,-863,12115
13840,-233,-818,12115
13845,-292,-778,12137
13848,-257,-857,12092
13851,-230,-823,12146
13853,-261,-852,12091
13856,-263,-808,12099
13859,-276,-830,12113
13861,-233,-838,12112
13864,-173,-899,12109
13868,-249,-856,12050
13871,-217,-848,12130
13873,-258,-842,12139
13876,-250,-823,12134
13879,-246,-867,12064
13881,-259,-862,12099
13884,-199,-826,12099
13887,-309,-784,12148
13890,-229,-868,12111
13892,-244,-839,12122
13895,-219,-851,12103
13898,-242,-844,12136
13900,-258,-758,12136
13903,-208,-851,12109
13906,-184,-777,12161
13912,-225,-832,12113
13915,-298,-850,12117
13918,-225,-816,12086
13921,-256,-823,12079
13923,-198,-819,12148
13926,-290,-803,12061
13929,-281,-764,12080
13931,-222,-834,12058
13934,-198,-825,12085
13937,-238,-825,12092
13940,-242,-868,12105
13942,-203,-738,12092
13945,-226,-767,12133
13948,-193,-843,12153
13950,-234,-794,12147
13954,-294,-870,12078
13957,-276,-827,12047
13960,-292,-848,12050
13962,-257,-791,12103
13965,-277,-842,12101
13968,-225,-864,12094
13970,-215,-822,12072
13976,-212,-830,12074
13979,-280,-891,12094
13981,-209,-806,12126
13984,-217,-838,12124
13987,-220,-798,12065
13989,-260,-838,12098
13992,-272,-837,12078
13996,-253,-859,12041
13999,-253,-776,12099
14001,-281,-851,12151
14004,-241,-846,12058
14007,-236,-780,12142
14009,-231,-834,12106
14012,-289,-849,12127
14015,-281,-874,12150
14018,-179,-866,12128
14020,-268,-818,12048
14023,-212,-809,12088
14026,-226,-791,12073
14028,-224,-839,12165
14031,-240,-858,12092
14034,-321,-773,12025
14040,-217,-866,12126
14043,-194,-827,12065
14046,-172,-881,12111
14049,-224,-821,12082
14051,-214,-796,12100
14054,-196,-771,12107
14057,-231,-867,12104
14059,-291,-856,12062
14062,-257,-800,12103
14065,-250,-834,12059
14068,-259,-894,12069
14070,-294,-815,12033
14073,-284,-825,12136
14076,-233,-892,12146
14078,-239,-859,12080
14082,-184,-805,12086
14085,-204,-840,12115
14088,-260,-804,12119
14090,-278,-793,12105
14093,-288,-777,12129
14096,-201,-833,12054
14098,-223,-822,12121
14104,-210,-794,12105
14107,-297,-781,12105
14109,-200,-806,12106
14112,-171,-870,12132
14115,-299,-812,12135
14118,-257,-734,12058
14120,-266,-812,12063
14124,-299,-862,12063
14127,-263,-846,12096
14129,-244,-816,12154
14132,-258,-810,12044
14135,-293,-805,12087
14138,-236,-826,12098
14140,-249,-863,12160
14143,-312,-785,12142
14146,-191,-736,12052
14148,-264,-810,12089
14151,-222,-828,12072
14154,-262,-869,12097
14157,-234,-862,12170
14159,-234,-852,12102
14162,-240,-829,12099
14166,-283,-814,12107
14171,-225,-810,12083
14174,-251,-874,12118
14177,-257,-846,12111
14179,-291,-857,12083
14182,-162,-837,12034
14185,-298,-805,12092
14188,-189,-814,12082
14190,-330,-798,12097
14193,-267,-765,12168
14196,-252,-863,12177
14198,-287,-827,12068
14201,-256,-776,12098
14204,-179,-858,12123
14208,-233,-866,12104
14210,-300,-832,12030
14213,-273,-837,12168
14216,-279,-803,12146
14218,-295,-839,12095
14221,-307,-782,12088
14224,-253,-791,12068
14227,-226,-831,12050
14229,-310,-818,12145
14235,-254,-757,12071
14237,-261,-824,12098
14240,-269,-791,12119
14243,-276,-837,12148
14246,-300,-830,12095
14248,-267,-818,12084
14252,-250,-774,12059
14255,-251,-839,12111
14257,-233,-807,12123
14260,-266,-844,12096
14263,-236,-830,12112
14266,-281,-801,12114
14268,-294,-820,12043
14271,-252,-776,12109
14274,-277,-833,12066
14276,-286,-807,12118
14279,-236,-793,12113
14282,-279,-846,12047
14285,-261,-758,12110
14287,-251,-819,12069
14290,-292,-803,12122
14294,-298,-803,12141
14299,-225,-846,12063
14302,-272,-785,12119
14305,-227,-838,12138
14307,-241,-745,12099
14310,-249,-808,12087
14313,-288,-843,12110
14316,-256,-859,12128
14318,-299,-792,12095
14321,-322,-832,12090
14324,-274,-784,12137
14326,-267,-800,12097
14329,-295,-778,12091
14332,-254,-809,12156
14336,-283,-792,12109
14338,-312,-841,12042
14341,-307,-812,12099
14344,-289,-826,12122
14346,-266,-825,12150
14349,-213,-846,12092
14352,-223,-832,12113
14355,-260,-851,12081
14357,-211,-794,12054
14363,-202,-845,12136
14366,-243,-833,12108
14368,-260,-846,12102
14371,-311,-815,12066
14374,-257,-811,12135
14376,-238,-811,12051
14380,-243,-883,12161
14383,-271,-814,12153
14385,-246,-828,12072
14388,-289,-809,12115
14391,-226,-847,12052
14394,-262,-867,12095
14396,-301,-857,12100
14399,-317,-865,12106
14402,-290,-801,12066
14404,-291,-837,12130
14407,-279,-857,12108
14410,-236,-769,12068
14413,-217,-851,12190
14415,-199,-917,12120
14418,-254,-780,12144
14422,-243,-819,12090
14424,-224,-855,12127
14430,-190,-794,12152
14433,-177,-808,12123
14436,-264,-759,12079
14438,-259,-875,12101
14441,-286,-758,12132
14444,-253,-801,12083
14446,-256,-803,12119
14449,-251,-748,12061
14452,-259,-811,12087
14454,-219,-783,12054
14457,-186,-860,12085
14460,-209,-833,12143
14464,-183,-856,12085
14466,-233,-810,12103
14469,-270,-801,12099
14472,-250,-897,12076
14474,-249,-796,12081
14477,-195,-783,12047
14480,-200,-825,12120
14483,-288,-765,12119
14485,-249,-767,12100
14488,-212,-789,12113
14536,-194,-805,12128
14539,-261,-841,12128
14541,-286,-836,12071
14544,-236,-827,12144
14547,-309,-829,12103
14551,-308,-774,12055
14553,-264,-795,12114
