Tm,Ax,Ay,Az
12122,-1684,-2681,7601
12125,-313,-1948,9793
12128,-944,-867,7944
12130,-552,-1732,22035
12133,-251,1312,13480
12136,-1052,-1641,7753
12138,-371,-342,12577
12141,-712,-1059,2669
12144,-1427,-605,15415
12147,1215,663,15964
12149,-1598,-839,13733
12152,-486,991,17692
12155,433,-1067,5551
12161,227,-363,15344
12164,786,-2088,12600
12167,-763,-121,15578
12169,-557,-1186,4883
12172,-1558,-2410,12552
12175,179,-2092,10082
12177,-394,-938,7012
12180,-645,-1771,24141
12183,1056,48,12354
12186,-1203,468,6469
12188,-477,-637,13066
12191,-491,-996,2786
12194,-862,-2295,17786
12196,1218,497,17449
12199,186,-337,12117
12203,-1160,600,17884
12205,289,317,8375
12208,-381,-1551,7473
12211,92,-1115,22800
12213,1495,-959,11999
12216,-1212,1234,8260
12219,-242,-533,7075
12221,-839,-2670,4213
12227,133,-239,9234
12230,-784,-1986,20980
12232,-494,1975,14611
12235,-480,-1581,5875
12238,-1141,-945,13146
12241,-358,-844,3972
12243,-180,-2864,17028
12247,951,282,18642
12250,-818,-2693,10544
12252,-1775,58,17820
12255,34,111,8634
12258,-1068,-1529,7346
12260,19,-1349,23294
12263,1323,-525,12237
12266,-1232,1017,7810
12269,-322,-418,8557
12271,-716,-2620,2960
12274,-2275,872,15019
12277,1229,592,15300
12279,-1590,-973,14156
12282,-342,-1804,15485
12285,-147,-1116,5489
12291,-310,-637,6227
12294,169,662,18265
12297,645,-1043,19687
12299,-691,781,8445
12302,-2421,928,17649
12305,-152,-461,9354
12307,-1890,-1316,7067
12310,-105,-1531,23946
12313,1107,-1421,11974
12316,-1142,1129,10545
12318,-166,-715,5513
12321,-1140,-2916,7136
12324,-356,-260,11812
12327,810,283,11363
12329,-1169,-1826,18435
12333,-137,1441,13531
12336,-1034,-1016,5335
12338,-958,-1183,12625
12341,-306,-1080,1868
12344,-1228,-1874,18120
12347,1334,632,16259
12349,-1140,-2799,13465
12355,20,-852,5979
12358,-1226,-1664,10436
12360,235,-388,15826
12363,823,801,15238
12366,-911,-106,14749
12369,-502,1048,4768
12371,-1466,-2527,12258
12375,235,-1967,10430
12378,-303,-830,7151
12380,-604,1283,24710
12383,153,169,12507
12386,-685,333,6591
12388,-1020,-673,13080
12391,-514,-1019,2877
12394,-766,-2263,17755
12397,1155,376,17287
12399,294,-402,12110
12402,-944,287,17581
12405,329,240,7885
12407,-1313,-1654,7445
12410,-22,-1230,22305
12413,1438,-855,11963
12416,-1120,-1343,13492
12422,-1377,-2115,10355
12425,166,-1725,10299
12427,142,-152,9604
12430,-862,-1770,20473
12433,-596,545,12906
12435,-396,-207,6276
12438,-1237,-937,12842
12441,-467,-806,4663
12444,-165,-2631,17133
12446,913,73,18369
12449,-854,1155,6039
12452,-2526,376,17457
12454,-261,149,8259
12457,-1048,-1418,7505
12461,-36,-1302,22167
12463,1191,-414,12219
12466,-1163,-1388,12207
12469,-398,497,8700
12471,-1314,-2145,3005
12474,-1538,805,15010
12477,1225,-187,10209
12480,-1041,-1823,19348
12485,-1111,-594,5736
12488,-821,-139,12184
12491,-684,-1381,1745
12493,-1688,-1061,18148
12496,77,666,14718
12499,-1317,-2598,14880
12503,-392,1543,17378
12505,424,-47,7399
12508,-1639,-1708,8499
12511,176,804,13519
12513,1331,-1405,11993
12516,-901,-405,15715
12519,-582,513,5579
12521,-1489,-2716,7163
12524,-454,-472,11374
12527,787,531,8072
12530,-1147,-1745,18454
12532,-300,1358,13598
12535,-938,-945,5856
12538,-944,-1177,12583
12540,-212,-1450,2728
12544,-1460,-1710,18187
12547,1320,-283,19722
12553,-264,2001,15650
12555,32,-942,5652
12558,-1260,-1637,10401
12561,148,-341,15945
12563,778,803,15823
12566,-943,-38,14882
12569,-450,-1210,5057
12571,-1523,-2386,11841
12574,55,-2017,9983
12577,-312,-558,8824
12579,-783,-1697,21074
12582,-497,130,12595
12585,-719,370,7002
12589,-1158,-554,12965
12591,-459,-903,3733
12594,-872,-2209,17875
12597,1147,494,17208
12599,-877,-361,12049
12602,-1080,233,17580
12605,253,208,7738
12607,-318,-1655,7407
12610,90,-1282,22499
12616,-1124,404,13691
12618,-417,-979,4829
12621,-1450,-2112,10430
12624,225,-1486,10576
12627,149,-207,9543
12630,-788,-1865,20532
12633,-482,512,12843
12636,-449,-375,6033
12638,-1126,-1024,12931
12641,-437,-820,4250
12644,-188,-2828,16721
12646,-108,192,18538
12649,-1376,318,10072
12652,-1852,13,17705
12655,32,22,8385
12657,-908,-1498,7355
12660,-73,-1341,23377
12662,1358,-375,12212
12665,-1195,923,7584
12668,-338,-297,12552
12672,-621,-2207,2948
12674,-1691,797,15184
12677,1246,581,15713
12682,-484,-1730,15411
12685,-60,-895,5791
12688,-1287,-1706,10486
12691,90,-549,6236
12693,848,-2188,12544
12696,-890,-255,19261
12699,-554,1011,4821
12701,-1618,-2341,13104
12704,138,-2063,10033
12707,-350,-934,7296
12709,-603,-1466,23267
12712,951,-10,12554
12716,-1283,480,7247
12719,-589,-541,12874
12721,-477,-915,4085
12724,-879,-2098,17907
12727,17,474,17172
12729,-850,-2505,12763
12732,-987,519,17512
12735,331,213,7843
12737,-382,-1697,7765
12740,87,-1138,22353
12743,1327,-921,12129
12748,-445,411,6928
12751,-1408,-2434,4639
12754,-1165,-1794,10128
12756,-90,-157,9714
12760,-801,-1665,20673
12763,-611,137,12936
12766,-369,23,6538
12768,-1153,-1400,11536
12771,-495,-861,5021
12774,-405,-2510,17333
12776,958,-818,19387
12779,-726,-2405,11135
12782,-1405,-171,17110
12784,120,176,8297
12787,-1631,-1560,7433
12790,-32,1668,18959
12793,1242,-1216,12181
12795,-1109,863,12643
12798,-382,523,8473
12802,-1329,-2100,3421
12804,-1364,-745,10809
12807,275,-112,10205
12813,152,788,13104
12815,-1101,-668,5884
12818,-796,-1028,12885
12821,-302,-1463,1667
12824,-1683,-871,17574
12826,1377,-50,19168
12829,-1220,599,9250
12832,-2134,-556,17058
12834,474,-6,7303
12837,-1858,-1367,7349
12840,-1020,-848,20428
12843,1215,-1264,12041
12846,-1173,-1010,15708
12849,-509,549,5551
12852,-1615,-2600,7398
12854,-399,-461,11733
12857,630,-724,8319
12860,-1124,-192,22329
12862,-367,1320,13538
12865,-945,-891,5621
12868,-951,-1260,12465
12871,-290,-1325,2101
12873,-1211,-1813,17805
12879,-1509,-706,13477
12882,-312,1984,15631
12884,50,-890,6434
12888,-1214,-1620,10389
12891,147,-520,15662
12893,923,-2024,12624
12896,-950,-1129,18464
12899,-630,974,5263
12902,-2180,-2419,11768
12904,80,563,9085
12907,-354,-580,8857
12910,-665,-1677,20669
12912,-477,183,12771
12915,-627,225,7022
12918,-1135,-642,12944
12920,-405,-755,4559
12923,-735,-2298,17647
12926,1006,483,17549
12929,-839,-2467,11966
12932,-1293,388,17529
12935,181,226,7983
12938,-1623,-1564,7588
12943,1372,-1806,12250
12946,-1085,472,12847
12948,-335,466,7473
12951,-1333,-2443,4116
12954,-1377,-1487,10623
12957,94,-86,9952
12959,-1481,-1755,20338
12962,-460,1890,14769
12965,-283,-1465,6120
12967,-1215,-1008,13007
12971,-445,-885,4866
12974,-263,-2784,16663
12977,-127,131,18514
12979,727,355,9981
12982,-2533,628,17463
12985,-273,-94,8694
12987,-791,-1470,7275
12990,-120,-1375,22555
12993,1173,-357,12360
12995,-1172,-1512,11628
12998,-329,423,8888
13001,-1266,-2025,3045
13006,464,81,7926
13009,-1023,-1777,19256
13012,-346,973,13402
13015,71,-877,5532
13018,-1194,-1690,10497
13021,-328,-626,6087
13024,243,-2923,15811
13026,402,-1214,18836
13029,-782,-2457,8609
13032,-1264,-764,16813
13034,-97,-405,8861
13037,-1684,-1279,7401
13040,-224,1976,20289
13042,775,-1109,11975
13045,-1173,1265,10239
13048,-304,256,10126
13051,-1102,-1756,2568
13053,-2573,-211,12087
13057,661,404,12256
13060,-1289,-1651,17794
13063,-163,1395,13815
13065,-832,-960,6248
13068,-1049,-1244,12164
13074,-906,430,15436
13076,-63,361,17008
13079,-884,-604,13399
13082,-797,750,17358
13084,263,122,8240
13087,-402,-1480,8022
13090,136,-1028,21146
13092,1247,-1002,12128
13095,-1185,260,13765
13099,-599,414,7063
13101,-681,-2185,4916
13104,-921,249,12849
13107,816,480,13630
13109,-1419,-1504,16366
13112,-189,-821,14441
13115,1199,-1197,5991
13118,-1171,-1397,11689
13120,-33,-889,4794
13123,687,1304,17337
13126,-311,192,19817
13128,-617,1151,6417
13131,-1778,-1733,14627
13137,-1703,-1488,7534
13140,-40,-526,18571
13143,-281,-1658,12204
13146,-1113,638,12182
13149,-397,439,8118
13151,-1293,-2263,3646
13154,-1435,-1259,10796
13157,199,22,10500
13159,-963,-1737,19715
13162,-359,1949,15060
13165,-145,-415,6273
13168,-1287,-1011,12844
13170,-336,-736,6149
13173,66,-2764,16432
13176,645,-978,19206
13178,-739,-2292,9691
13181,-2473,-564,16820
13185,-76,-178,8643
13187,-1681,-1419,7368
13190,-202,-1421,22393
13193,1076,-1309,12030
13196,-1059,1127,11349
13198,-304,597,5804
13212,-294,1868,15725
13215,83,-875,6891
13217,-1120,-1597,10188
13220,-210,-630,8364
13223,415,-2799,15594
13225,282,-1116,18434
13229,-647,860,5443
13232,-2142,-2392,11297
13235,-123,-591,8923
13237,-1623,-1241,7538
13240,-321,-1383,21688
13243,-135,-908,12099
13245,-1130,1260,9862
13248,-258,260,10686
13251,-1016,-1657,2295
13254,-2617,148,12675
13256,780,451,12718
13259,-1370,-1576,17198
13262,-95,-596,14012
13264,318,-1362,5759
13267,-1368,-1441,12010
13271,-151,-579,9995
13319,-486,428,7218
13321,-1469,-2390,4851
13324,-970,405,13644
13327,882,675,14059
13329,-1412,-1484,16639
13332,-58,1710,14510
13335,-454,-1129,5756
13337,-1077,-1569,11472
13340,-76,-953,3569
13343,680,-2529,17063
13346,955,-983,19385
13348,-837,1084,6152
13351,-2415,-1898,14513
13355,-4,547,8232
13357,-1141,-989,7914
13360,-478,-1358,20937
13363,1089,-459,12316
13365,-1158,1054,8047
13368,-360,-186,12015
13371,-726,-2485,3864
13374,-2232,602,14526
13376,996,632,15204
13379,-1471,-1084,14976
13385,-189,-1039,6735
13387,-1231,-1193,12683
13390,-332,-727,6583
13393,136,-2655,16291
13395,649,424,18679
13399,-726,1104,5941
13402,-2355,307,16743
13404,-46,-70,8937
13407,-803,-1275,7624
13410,-593,-1187,21601
13413,906,-140,12577
13415,-1215,615,7702
13418,-456,-425,12519
13421,-607,-2283,3282
13423,-2096,545,15309
13426,1183,493,16363
13429,-1481,-704,13521
13431,-607,-1755,15707
13434,46,-895,6335
13437,-1448,-1624,10270
13441,115,-587,16036
13443,848,-1915,12587
13449,-644,1031,5416
13451,-2185,-2379,11439
13454,-114,-795,9157
13457,-1668,-1334,7428
13460,-317,-1526,22613
13462,-125,-1061,12059
13465,-1160,1239,9621
13468,-248,167,10423
13471,-1011,-1749,2487
13473,-696,-74,12351
13476,775,416,12939
13479,-1335,-1619,17328
13481,-80,1718,16244
13485,331,-564,7229
13488,-1194,-1652,9468
13490,-308,-627,10016
13493,735,-2568,14296
13496,-45,-1070,17327
13499,-677,750,5213
13501,-1835,-2539,10200
13504,-81,-1180,9900
13507,-1404,-1034,7703
13512,219,641,13043
13515,-1118,-402,6261
13517,-766,-533,11409
13520,-382,-1581,2092
13523,-1712,-516,17152
13527,1400,-12,18552
13529,-1287,-2506,16306
13532,-166,1593,16781
13535,403,-267,7614
13537,-1222,-1622,8935
13540,228,515,12396
13543,1072,-231,13738
13545,-1106,-793,16331
13548,-582,605,5580
13551,-1775,-2488,8051
13554,-216,-1173,10899
13556,278,-1015,8074
13559,-520,-1430,20820
13562,-92,997,13497
13564,-1057,-760,6021
13568,-1054,-1154,12621
13571,-618,-1184,2839
13574,-1402,-1213,17848
13579,-1503,-1767,19129
13582,-375,1873,15135
13585,-96,-1571,5819
13587,-1157,-1286,12724
13590,-268,-675,6553
13593,170,-2715,15854
13596,471,-1141,18749
13598,-647,625,9312
13601,-2251,516,16813
13604,-122,-264,9146
13606,-1728,-1355,7530
13609,-229,-1350,22723
13613,892,-1308,12084
13616,-1173,1128,11091
13618,-310,298,9814
13621,-1088,-1926,2607
13624,-1739,-610,11569
13626,660,292,11704
13629,-1147,-1761,18160
13632,-236,1812,15788
13635,163,-981,6199
13637,-1127,-1215,12336
13643,-1038,-1772,17563
13646,1235,540,16658
13648,-918,-621,13764
13651,-795,999,17332
13655,311,245,8044
13657,-545,-1514,8045
13660,47,-867,21762
13663,1296,-1153,12239
13665,-1280,1193,9320
13668,-225,-643,6585
13671,-1017,-2525,5547
13674,-834,-175,12248
13676,902,443,13056
13679,-1362,-1509,16872
13682,-89,1519,14353
13684,1113,-1065,6176
13687,-1229,-1328,11670
13690,-65,-1025,4874
13693,648,-2185,17345
13696,936,-660,19395
13699,-805,1099,6935
13702,-2438,-1563,14841
13707,-1607,-1651,9543
13710,162,-768,17384
13713,1103,-1649,12328
13715,-1045,611,12020
13718,-560,762,5485
13721,-1304,-2420,9819
13724,-152,-1772,10263
13726,58,-107,10267
13729,-853,-1632,19699
13732,-618,633,13193
13734,964,-324,6878
13737,-1147,-863,12704
13741,-438,-710,7037
13743,-189,-2506,16907
13746,797,18,18279
13749,-667,1093,6267
13751,-2430,225,16745
13754,47,-114,8337
13757,-855,-956,8200
13759,-710,1328,21595
13762,135,-439,12457
13765,-1165,810,7607
13767,-387,-315,12455
13773,-1287,-1455,17779
13776,1263,555,15909
13778,-337,-875,13977
13782,-556,1041,17276
13785,322,16,8107
13787,-1557,-1608,8283
13790,118,-891,20646
13793,1244,-1052,12140
13795,-1126,-44,14088
13798,-569,439,6548
13801,-1521,-2432,6044
13804,-788,-193,12062
13806,804,695,8908
13809,-1261,-1600,17384
13812,-47,1429,14128
13814,-713,-1002,6274
13817,-1035,-1304,12004
13820,-158,-861,4698
13822,-1387,-2055,17636
13826,1040,-614,19443
13829,-824,-2343,12440
13832,-959,372,17194
13837,-1152,-1711,9788
13840,195,-650,17450
13843,923,-1705,12436
13845,-994,-497,17683
13848,1333,870,5486
13851,-1354,-2414,10082
13853,-10,-1672,10350
13856,-60,-548,7849
13859,-831,480,21680
13862,-483,100,13045
13864,-368,-180,6823
13868,-1108,-886,12839
13871,-401,-738,6058
13873,-312,-2498,17003
13876,877,352,17974
13879,-638,1113,6529
13881,-2411,200,16711
13884,-72,-24,8515
13887,-949,-1381,7505
13889,-1215,-1317,21749
13892,1149,-493,12442
13895,-1111,-1400,11923
13898,-414,387,8805
13903,-2234,-1048,11168
13906,424,166,10897
13910,-1050,-1723,19242
13912,-104,864,13477
13915,-1008,-707,6253
13918,-882,-1135,12555
13920,-362,-1384,2423
13923,-1380,-1201,17532
13926,1318,-247,18920
13929,-1164,-1020,14794
13931,-423,1325,17017
13934,413,111,7153
13937,-1419,-1591,8571
13940,129,-448,14273
13942,999,-2098,13136
13945,-745,-323,15418
13948,-532,566,6109
13950,-1555,-2443,6847
13954,-428,-108,9945
13957,675,478,8557
13959,-1172,-1620,17905
13962,-317,1179,13849
13968,-408,-566,12507
13970,-511,-1147,3237
13973,-1030,-543,15989
13976,1168,568,16793
13979,-1493,-529,13153
13981,-882,1078,17411
13984,241,-813,7005
13987,-1705,-1651,10349
13989,132,-512,16028
13992,965,-1874,12632
13996,-879,142,13986
13998,-518,-1221,5721
14001,-1204,-2360,10681
14004,7,-1883,10162
14007,-308,-472,9340
14009,-820,-1615,20016
14012,250,159,12825
14015,-535,-12,6778
14017,-1085,-1096,12768
14020,-434,-837,4725
14023,-517,-2171,17020
14025,959,164,17859
14028,-782,-2399,12126
14033,-464,71,8754
14036,-1190,-1501,7776
14040,-37,-1071,21095
14043,943,-710,12399
14045,-1238,1105,8308
14048,-285,-665,7846
14051,-801,-2598,4408
14053,-2249,327,13628
14056,976,405,14812
14059,-1487,-1155,15386
14061,-210,-1081,14965
14064,-244,-1062,6688
14067,-1185,-1437,10995
14070,3,-714,7079
14072,790,-2160,13389
14075,-547,-105,19083
14078,1170,1117,6246
14081,-1487,-2001,13059
14084,-12,-1793,9939
14087,-828,-858,8267
14089,-682,1277,21784
14092,-284,-353,12520
14098,-373,356,9213
14100,-1235,-2176,3130
14103,-1664,470,14983
14106,1210,1111,11353
14109,-1494,-1705,18632
14111,-394,1815,15502
14114,56,-1413,6420
14117,-1141,-1591,10340
14120,-290,-666,8243
14123,374,-2643,15372
14126,331,-1162,18364
14129,-669,-2025,8980
14131,-2114,-740,16329
14134,-13,-498,9469
14137,-1646,-1235,7684
14139,-280,-1340,22557
14142,1132,-1136,12186
14145,-1133,1207,9630
14148,-305,-709,6218
14150,-1025,-2686,6408
14153,-673,-165,12406
14156,766,423,12532
14158,-1231,-1593,17417
14164,-732,-951,6198
14168,-1092,-841,12777
14170,-418,-971,4184
14173,-866,-1947,17278
14176,1112,-767,19132
14179,-850,-430,12770
14181,-836,554,17149
14184,157,145,8128
14187,-1305,-1488,7985
14189,47,-1057,21080
14192,1049,-818,12359
14195,-1148,1270,9205
14197,-350,463,7555
14200,-851,-2659,4839
14203,-2323,259,13451
14205,874,607,13938
14209,-1466,-1397,16254
14212,-141,-950,14525
14215,329,-1147,6000
14217,-1143,-1418,11375
14220,-68,-480,11975
14223,720,-2392,13560
14228,-759,-2436,11311
14231,-1521,205,17146
14234,0,95,8842
14236,-1122,-800,8216
14239,-547,-1122,22149
14242,945,-604,12503
14244,-1287,896,7970
14247,-299,-290,12174
14251,-686,-2497,3697
14254,-1431,476,14842
14256,1178,572,15052
14259,-1410,-1075,14461
14262,-382,-1545,15144
14264,-123,-1009,6369
14267,-1145,-1543,10838
14270,-407,-682,7124
14273,68,-2566,16116
14275,621,-1002,18742
14278,-630,982,5926
14281,-2257,-2058,12484
14283,47,-366,9323
14286,-625,-667,8701
14289,-702,-1579,21087
14295,-1136,308,6976
14298,-505,-555,12528
14300,-497,-1178,2682
14303,-894,387,15269
14306,1280,410,16472
14309,-1012,-621,13319
14311,-700,771,17131
14314,250,155,7968
14317,-1525,-1515,8218
14319,64,-1156,20306
14322,1071,-760,12602
14325,-345,225,13820
14327,952,475,7038
14330,-899,-2667,5435
14333,-2376,134,13069
14336,753,491,13566
14339,-1398,-1484,16606
14342,-109,-728,14368
14345,257,-999,6595
14347,-1163,-1420,11610
14350,-73,-710,11604
14353,815,-2419,14103
14358,-712,1069,7151
14361,-2291,-1559,14334
14364,92,88,8531
14366,-1278,-891,8193
14369,-556,-1108,20902
14372,918,-617,12466
14374,-1158,1065,8625
14377,-273,-206,11778
14381,-812,-2009,4453
14383,-1197,306,13788
14386,930,448,14806
14389,-1421,-1167,15313
14392,-212,-1111,14916
14394,-279,-1078,6278
14397,-1021,-1438,10971
14400,-337,-685,6710
14402,-1183,-2593,16505
14405,698,-905,19188
14408,-595,-2202,10344
14411,-1777,-298,16855
14413,-68,-110,8645
14416,-1639,-1437,7587
14419,-243,1604,19393
14425,-1133,-686,15942
14428,-614,552,5690
14431,-1714,-2454,7959
14434,-335,-30,9982
14436,400,290,11588
14439,-1076,-1633,18812
14442,-247,946,13616
14444,-961,-692,6420
14447,-981,-1113,12511
14450,-280,-615,7934
14452,334,843,17585
14455,402,-1031,18444
