Tm,Ax,Ay,Az
13014,-335,-662,12279
13017,-255,-686,12243
13020,-321,-678,12310
13022,-321,-696,12198
13025,-354,-676,12090
13028,-385,-534,11807
13030,-287,-652,11989
13033,-305,-642,11880
13036,-270,-562,12195
13039,-358,-622,12172
13041,-324,-659,12151
13044,-435,-583,12195
13047,-400,-625,12168
13052,-259,-522,12022
13056,-345,-653,12283
13059,-364,-758,12211
13061,-371,-595,12172
13064,-342,-623,12106
13067,-365,-572,11945
13070,-341,-595,11968
13072,-343,-573,12204
13075,-282,-583,12353
13078,-331,-681,12298
13080,-363,-682,12361
13083,-335,-657,12110
13086,-335,-580,11919
13089,-346,-653,12272
13091,-321,-627,11969
13094,-294,-681,12150
13097,-337,-619,12292
13100,-357,-668,12235
13103,-395,-621,12101
13106,-359,-629,12155
13109,-321,-688,11771
13111,-387,-563,11777
13117,-274,-665,12292
13120,-371,-640,12260
13122,-323,-684,12301
13125,-394,-702,12150
13128,-366,-507,12005
13130,-315,-500,11954
13133,-310,-696,12115
13136,-252,-716,12150
13139,-347,-696,12281
13142,-303,-730,12164
13145,-392,-629,12026
13148,-362,-551,11942
13150,-349,-609,11856
13153,-411,-607,11845
13156,-302,-553,12149
13159,-303,-678,12259
13161,-310,-665,12158
13164,-370,-622,12189
13167,-384,-671,12110
13169,-292,-545,11985
13172,-292,-569,12267
13175,-258,-715,12293
13180,-323,-642,12139
13184,-321,-729,12152
13187,-377,-598,11893
13190,-390,-612,11959
13192,-296,-641,12273
13195,-315,-680,12270
13198,-268,-690,12393
13200,-382,-628,12455
13203,-361,-683,12063
13206,-383,-610,11977
13209,-374,-608,12074
13211,-301,-584,11787
13214,-350,-632,12226
13217,-243,-621,12413
13219,-373,-632,12228
13222,-328,-652,12218
13225,-375,-607,12149
13229,-361,-573,12011
13231,-360,-631,11708
13234,-316,-705,12108
13237,-200,-697,12158
13239,-355,-693,12314
13253,-353,-576,12002
13256,-290,-618,12068
13258,-353,-717,12196
13261,-344,-636,12150
13264,-313,-579,12052
13266,-389,-671,11921
13270,-322,-535,11511
13273,-374,-485,12062
13276,-351,-670,12308
13278,-424,-668,12211
13281,-353,-647,12225
13284,-353,-618,12144
13286,-389,-689,11998
13289,-409,-513,12126
13292,-284,-554,12352
13295,-330,-668,12156
13297,-264,-680,12294
13300,-311,-539,12420
13303,-375,-706,12071
13305,-444,-548,11995
13308,-314,-638,12054
13312,-327,-647,12126
13315,-324,-620,12112
13320,-314,-748,12274
13323,-345,-591,12205
13326,-434,-671,12166
13328,-378,-582,11982
13331,-343,-407,12004
13334,-339,-602,12342
13336,-354,-619,12275
13339,-340,-655,12251
13342,-383,-691,12317
13345,-269,-688,12128
13347,-292,-740,11763
13350,-225,-514,11722
13353,-354,-622,12169
13356,-323,-604,12134
13359,-339,-589,12324
13362,-348,-698,12219
13365,-365,-550,12085
13367,-388,-551,12060
13370,-378,-625,12015
13373,-291,-621,12016
13375,-232,-645,12214
13378,-397,-693,12100
13384,-371,-610,12056
13387,-369,-584,11779
13389,-383,-552,11835
13392,-325,-634,11964
13395,-336,-579,12255
13398,-319,-702,12207
13401,-416,-673,12300
13404,-353,-628,12229
13407,-400,-645,12005
13409,-353,-569,12092
13412,-330,-588,12315
13415,-309,-613,12195
13417,-344,-641,12277
13420,-358,-642,12315
13423,-313,-661,12080
13426,-406,-600,12074
13428,-307,-569,12123
13431,-357,-655,11754
13434,-334,-567,12199
13436,-306,-578,12316
13440,-413,-695,12304
13443,-403,-646,12127
13448,-395,-534,12047
13451,-367,-730,11783
13454,-383,-599,12222
13457,-335,-702,12241
13459,-377,-632,12294
13462,-294,-685,12283
13465,-328,-693,12092
13467,-348,-558,12121
13470,-333,-540,11750
13473,-264,-721,12002
13476,-353,-677,12173
13478,-439,-661,12261
13481,-367,-667,12072
13485,-423,-612,12040
13487,-368,-576,12045
13490,-307,-673,11619
13493,-333,-569,11875
13496,-287,-612,12299
13498,-396,-587,12230
13501,-368,-638,12145
13504,-322,-607,12200
13506,-335,-565,12033
13512,-368,-558,12211
13515,-329,-665,12310
13517,-309,-509,12301
13520,-327,-671,12316
13523,-373,-640,12105
13526,-314,-561,11972
13529,-395,-765,11862
13532,-350,-551,12232
13535,-357,-599,12260
13537,-291,-645,12407
13540,-314,-512,12325
13543,-328,-630,12221
13545,-393,-575,12089
13548,-379,-502,12040
13551,-306,-619,11844
13554,-247,-593,12172
13556,-321,-690,12306
13559,-378,-697,12291
13562,-321,-601,12199
13564,-316,-605,12080
13568,-426,-642,12206
13571,-316,-599,11772
13574,-283,-493,12085
13579,-384,-649,12294
13582,-317,-689,12308
13585,-367,-633,12033
13587,-368,-652,12023
13590,-284,-516,11961
13593,-371,-667,12045
13596,-368,-607,12063
13598,-313,-566,12329
13601,-357,-606,12126
13604,-387,-613,12030
13606,-381,-612,11971
13609,-379,-683,11554
13613,-392,-512,11867
13616,-220,-679,12263
13618,-342,-703,12173
13621,-383,-656,12124
13624,-383,-646,12235
13626,-340,-683,12046
13629,-373,-483,12201
13632,-352,-521,12228
13635,-429,-726,12242
13637,-343,-670,12287
13643,-273,-639,12146
13646,-355,-575,11883
13648,-353,-613,12154
13651,-346,-697,12349
13655,-336,-677,12231
13657,-306,-640,12319
13660,-280,-747,12266
13663,-353,-627,12089
13666,-349,-758,11920
13668,-309,-636,12209
13671,-346,-462,11874
13674,-321,-578,12205
13676,-308,-561,12333
13679,-392,-675,12237
13682,-307,-643,12265
13685,-345,-647,12122
13687,-392,-693,11755
13690,-311,-522,12007
13693,-352,-695,12106
13696,-349,-700,12028
13699,-302,-505,12366
13702,-404,-682,12204
13708,-349,-592,11961
13710,-273,-503,12039
13713,-347,-642,12115
13716,-339,-640,11998
13718,-349,-726,12272
13721,-296,-629,12073
13724,-379,-689,12047
13727,-331,-631,11925
13729,-423,-480,11392
13732,-307,-509,11932
13735,-406,-613,12195
13737,-398,-675,12228
13741,-334,-661,12215
13744,-364,-619,12128
13747,-402,-616,12058
13749,-313,-552,12071
13752,-321,-624,12330
13755,-301,-627,12217
13757,-313,-518,12348
13760,-297,-672,12420
13763,-348,-681,12117
13766,-295,-541,12063
13771,-313,-663,11994
13774,-360,-594,12234
13776,-327,-607,12327
13779,-366,-598,12269
13783,-335,-632,12229
13786,-427,-623,12241
13788,-296,-499,12115
13791,-337,-617,11944
13794,-358,-619,12259
13796,-289,-646,12252
13799,-393,-630,12336
13802,-322,-652,12283
13805,-390,-644,11989
13807,-341,-522,11949
13810,-337,-608,11947
13813,-297,-585,11968
13815,-279,-630,12050
13818,-359,-651,12207
13821,-335,-680,12132
13825,-405,-630,12007
13827,-310,-542,11968
13830,-372,-512,12251
13833,-336,-579,12069
13838,-316,-561,12177
13841,-403,-692,12030
13844,-335,-609,12111
13846,-377,-597,11827
13849,-382,-677,11635
13852,-321,-585,12160
13855,-345,-598,12282
13857,-362,-678,12320
13860,-374,-578,12273
13863,-297,-643,12103
13865,-354,-590,11991
13869,-320,-593,11540
13872,-287,-609,12303
13875,-240,-643,12289
13877,-350,-614,12355
13880,-326,-643,12231
13883,-430,-640,12194
13885,-367,-555,12082
13888,-362,-559,11947
13891,-311,-642,11849
13894,-269,-625,12157
13896,-282,-627,12385
13902,-380,-594,12221
13905,-360,-681,12200
13907,-335,-521,12110
13911,-333,-447,12168
13914,-377,-606,12303
13917,-282,-711,12226
13919,-288,-704,12363
13922,-346,-688,12358
13925,-327,-658,12022
13927,-380,-557,11939
13930,-351,-562,11858
13933,-398,-701,12073
13935,-271,-625,12044
13938,-283,-674,12277
13941,-354,-603,12179
13944,-319,-569,12031
13946,-400,-582,12064
13949,-405,-589,11939
13953,-384,-598,11852
13955,-329,-694,12252
13958,-298,-672,12283
13961,-410,-607,12132
13967,-407,-544,11997
13969,-360,-479,11484
13972,-322,-534,12074
13975,-273,-648,12196
13977,-348,-693,12268
13980,-413,-673,12291
13983,-344,-666,12085
13986,-391,-602,11929
13988,-335,-627,12170
13991,-306,-565,12420
13995,-227,-630,12069
13997,-283,-613,12349
14000,-272,-565,12290
14003,-298,-579,12050
14006,-324,-542,12078
14008,-378,-582,11975
14011,-340,-559,11637
14014,-414,-649,12172
14016,-309,-623,12263
14019,-372,-668,12333
14022,-354,-591,12254
14025,-307,-596,12223
14030,-308,-630,12065
14033,-366,-668,12295
14035,-303,-706,12180
14039,-288,-707,12369
14042,-325,-579,12349
14045,-434,-547,12058
14047,-417,-494,12008
14050,-316,-558,11995
14053,-281,-614,12036
14055,-280,-608,12084
14058,-359,-753,12255
14061,-371,-694,12062
14064,-329,-635,12129
14066,-378,-626,12012
14069,-390,-637,11856
14072,-339,-493,12199
14074,-265,-644,12256
14077,-357,-744,12151
14081,-336,-656,12258
14084,-308,-683,12153
14086,-301,-619,11999
14089,-377,-622,12097
14092,-333,-740,12262
14097,-357,-673,12340
14100,-304,-689,12343
14103,-398,-680,12053
14105,-317,-573,11971
14108,-321,-539,11814
14111,-332,-623,12166
14114,-359,-614,12269
14116,-323,-598,12351
14119,-260,-676,12266
14123,-313,-606,12209
14125,-392,-628,12145
14128,-361,-573,11875
14131,-339,-384,12110
14134,-304,-582,12243
14136,-339,-636,12282
14139,-335,-691,12350
14142,-340,-746,12342
14144,-285,-638,12025
14147,-365,-682,12062
14150,-276,-574,11899
14153,-314,-652,11993
14155,-322,-637,12043
14161,-268,-588,12249
14164,-308,-643,11987
14167,-348,-547,11937
14170,-325,-494,12198
14173,-325,-618,11961
14175,-323,-683,12101
14178,-292,-712,12174
14181,-425,-674,12210
14184,-422,-688,12067
14186,-353,-576,11828
14189,-385,-544,11955
14192,-330,-560,12325
14194,-310,-524,12265
14197,-414,-617,12266
14200,-336,-695,12312
14203,-375,-664,12131
14205,-339,-620,12054
14209,-333,-666,11778
14212,-323,-641,12182
14214,-293,-625,12245
14217,-368,-637,12294
14220,-269,-695,12274
14225,-402,-498,11969
14228,-310,-512,11990
14231,-320,-669,12153
14234,-364,-631,12127
14236,-307,-620,12381
14239,-215,-709,12218
14242,-377,-573,12203
14244,-328,-629,12187
14247,-437,-593,12025
14251,-369,-458,12178
14254,-278,-599,12294
14256,-295,-685,12303
14259,-393,-644,12320
14262,-352,-696,12399
14264,-318,-636,12002
14267,-371,-535,11927
14270,-310,-598,11939
14273,-358,-708,11978
14275,-317,-659,12074
14278,-345,-655,12280
14281,-288,-746,12084
14283,-407,-528,12076
14289,-392,-696,11986
14292,-320,-567,11831
14295,-289,-643,12234
14298,-375,-713,12153
14301,-393,-619,12144
14304,-310,-659,12107
14306,-364,-619,12050
14309,-335,-524,11667
14312,-292,-530,12136
14314,-278,-673,12230
14317,-318,-657,12292
14320,-332,-672,12359
14323,-272,-747,12126
14325,-353,-603,11935
14328,-382,-601,12182
14331,-317,-615,12134
14333,-240,-556,12209
14337,-269,-641,12402
14340,-288,-662,12264
14343,-339,-637,12178
14345,-371,-542,12159
14348,-367,-482,12122
14351,-343,-584,11692
14356,-344,-598,12389
14359,-332,-627,12173
14362,-292,-625,12313
14364,-386,-662,12151
14367,-358,-675,12005
14370,-311,-453,12218
14373,-333,-645,12302
14375,-393,-679,12172
14379,-309,-534,12350
14382,-318,-647,12366
14384,-326,-632,11980
14387,-263,-600,12124
14390,-305,-665,12059
14393,-316,-616,11893
14395,-330,-686,12126
14398,-280,-705,12158
14401,-325,-654,12048
14403,-365,-524,12079
14406,-342,-556,11940
14409,-335,-539,12107
14412,-347,-550,12169
14414,-280,-683,12233
14420,-371,-686,12178
14424,-316,-675,12119
14426,-351,-662,11783
14429,-310,-573,11927
14432,-324,-616,12245
14434,-339,-630,12180
14437,-307,-592,12325
14440,-370,-661,12322
14443,-359,-665,12038
14445,-384,-587,11964
14448,-348,-659,12050
14451,-317,-636,12114
14453,-358,-561,12277
14456,-289,-651,12290
14459,-272,-544,12314
14462,-368,-575,12149
14465,-306,-561,12161
14468,-385,-572,12013
14471,-381,-660,11706
14473,-271,-671,12146
14476,-334,-669,12203
14479,-301,-722,12299
14526,-422,-586,11983
14528,-371,-630,11671
14531,-267,-575,12201
14534,-332,-603,12271
14537,-319,-668,12370
14539,-266,-621,12222
14542,-426,-681,12056
14545,-340,-553,12019
14547,-309,-556,12136
14551,-334,-455,11894
14554,-421,-587,12100
14557,-373,-614,12324
14559,-440,-632,12188
14562,-426,-650,12306
14565,-253,-661,12119
14567,-338,-589,11805
14570,-290,-537,11723
14573,-359,-644,12235
14576,-279,-617,12214
14578,-322,-727,12283
14581,-269,-691,12257
14584,-367,-618,11962
14586,-354,-628,11912
14593,-330,-673,11973
14596,-298,-568,12109
14598,-306,-671,12261
14601,-371,-674,12045
14604,-412,-634,12133
14606,-375,-582,11976
