Tm,Ax,Ay,Az
12522,-297,1486,29171
12524,-1599,-597,23445
12527,-2130,-2259,13216
12530,-1853,-3483,5916
12533,-1109,-1039,303
12535,1484,-2670,-974
12538,1362,-150,3283
12545,1064,2624,23277
12547,-474,597,28241
12550,-1570,-828,22020
12553,-2189,-2427,13048
12556,-1810,-3589,4671
12558,-897,-3824,699
12561,278,-2484,-1165
12564,1541,122,3428
12566,1947,2145,12419
12569,1054,-2072,24552
12572,-598,1322,28892
12574,-1698,-805,22147
12577,-2144,2405,11478
12580,-1757,-3556,5013
12583,-917,-3855,222
12585,199,-2778,-472
12589,1505,-3826,4275
12592,-1516,2195,13372
12595,1003,2532,24159
12597,-516,1406,28573
12600,-1803,-983,21401
12603,-2305,-2494,12731
12608,-802,-3772,-323
12611,428,-2019,-967
12614,1617,546,4512
12616,1936,2347,14617
12619,894,2336,25239
12622,-571,1025,29230
12625,-1698,-1019,21291
12627,-2156,-2565,11364
12631,-1654,579,4296
12634,-841,-1389,-112
12636,1076,-2241,-26
12639,1711,367,4804
12642,-1579,2228,14225
12645,839,2415,24191
12647,-570,1113,28230
12650,-1777,2433,21142
12653,-2268,-2634,11784
12655,-1652,-3604,4843
12658,-610,-3870,-51
12661,424,-2203,-909
12664,1580,365,4535
12666,1823,2222,13943
12673,-622,1228,28663
12675,-1734,2469,20896
12678,-2226,-2512,11420
12681,-1683,548,4453
12684,-830,-3691,-318
12686,385,-2177,-96
12689,-273,394,4566
12692,-1566,2187,13615
12694,865,2530,24213
12697,-543,1213,28828
12700,-1768,-831,22015
12702,90,-2505,12175
12705,-1745,-3574,5157
12708,-831,-3833,437
12710,305,-2447,-1073
12713,1620,447,4123
12717,1913,-3787,13906
12720,1000,2473,24476
12722,-511,1148,29293
12725,-1683,-927,21780
12728,39,-2528,11826
12730,-1677,-3606,4798
12736,415,-2274,-243
12739,1589,-3825,5072
12741,-1565,2305,14781
12744,792,2368,24568
12747,-690,1035,28163
12750,-1745,2430,20714
12752,-2124,-2586,11639
12755,-1627,-3628,4328
12759,1965,-3779,166
12762,411,-2038,-606
12764,1606,504,4834
12767,1864,2303,14216
12770,838,2311,25098
12772,-580,1135,28450
12775,-1744,-994,21318
12778,73,-2592,11156
12780,-1625,-3548,4658
12783,-817,-3707,-31
12786,391,-2203,-195
12789,1602,-3825,4743
12791,1807,2230,14066
12794,726,2431,24588
12797,-596,1197,28679
12803,-2238,-2556,11868
12806,1489,-3747,4510
12809,-741,-3787,40
12811,414,-2103,-768
12814,1602,534,4402
12817,1805,2260,14386
12819,917,2339,25001
12822,-643,1078,29265
12825,-1705,-995,21397
12827,-2298,-2524,11496
12830,-1637,-3621,4503
12833,-788,-3827,93
12836,326,-2270,-44
12838,1621,-3838,4809
12841,-1560,2169,14133
12845,901,2419,24137
12847,-576,1178,28163
12850,-1699,2435,21229
12853,-2209,-2637,11848
12856,-1684,-3611,4913
12858,1865,-3835,47
12861,224,-2151,-932
12867,1909,2320,15019
12869,735,2285,25471
12872,-636,934,27890
12875,-1724,-1055,20611
12877,236,-2681,11329
12880,-1647,-3635,4695
12883,-768,-3775,-125
12887,459,-2025,-152
12889,1625,609,4850
12892,1846,2285,14602
12895,-2178,2272,25039
12897,-574,1078,28501
12900,-1785,-975,21001
12903,233,-2621,11534
12906,-1648,-3588,4622
12908,-748,-3792,179
12911,310,-2926,-709
12914,1572,616,4762
12916,1851,-3667,14794
12919,793,2276,25306
12922,-584,969,28918
12924,-1691,-1062,21044
12928,-2171,2411,11230
12934,-761,-3870,80
12936,367,-2392,-330
12939,1586,252,4370
12941,1857,2161,13607
12944,833,2469,24231
12947,-542,1263,28154
12950,-1759,-708,21368
12952,-2201,-2494,12554
12955,-1636,-3642,5539
12958,1896,-3819,716
12961,310,-2372,-1203
12963,1564,280,3683
12966,1821,2240,12992
12969,968,2591,24363
12972,-537,1315,28943
12975,-1752,2383,21512
12978,-2236,-2399,11986
12981,-1702,585,4480
12983,-938,-3686,-76
12986,199,-2284,-143
12989,-254,269,4404
12991,1936,2144,13348
12997,-675,1180,28243
12999,-1704,-975,21369
13002,-2277,2541,12049
13005,-1649,-3530,5255
13008,-814,-3841,615
13010,396,-2349,-1028
13014,1565,470,4169
13017,1861,-3709,14100
13019,816,2344,24915
13022,-583,1078,29266
13025,-1694,-956,21584
13028,-2304,-2523,11558
13030,-1618,-3604,4570
13033,-825,-1323,-155
13036,435,-2143,-93
13039,-307,365,4996
13041,1791,2140,14185
13044,906,2401,24058
13047,-564,1224,27608
13049,-1692,-898,21747
13052,-2304,-2616,12371
13056,-1691,-3618,5081
13061,994,-1996,-550
13064,1701,641,5239
13067,-1683,2279,14892
13070,775,2248,25340
13072,-619,1002,28088
13075,-1718,2448,20134
13078,-2079,-2680,10876
13080,-1617,-3572,4559
13083,-700,-3711,-303
13086,581,-2010,216
13089,1580,522,5091
13091,1772,2172,14328
13094,805,2361,24582
13097,-658,1125,28416
13100,-1747,-910,21269
13103,-2149,-2596,11616
13106,-1620,-3535,4829
13109,1960,-3673,-127
13111,512,-1984,-703
13114,1594,588,4729
13117,1807,2271,14698
13119,768,2278,25195
13122,-640,995,28984
13128,-2133,-2560,11321
13130,-1568,-3741,4134
13133,-667,-3701,-10
13136,453,-2935,470
13138,1683,472,5030
13142,1869,2234,14503
13145,884,-1622,24937
13147,-1882,824,27909
13150,-1688,-1180,20868
13153,-2117,2300,11101
13156,-1579,-3695,4151
13158,-724,-3738,232
13161,525,-2171,-618
13164,1545,-3756,5540
13166,1801,2309,15089
13169,699,2364,25485
13172,-773,897,27902
13175,-1719,-1182,20614
13177,-2121,-2756,10676
13180,-1692,-3654,4418
13184,-766,-1512,-482
13187,1026,-1947,242
13200,-1774,-1017,20691
13203,-2132,-2592,11374
13205,-1618,-3705,4719
13208,-744,-1481,-214
13211,604,-1954,-596
13214,1645,716,4858
13216,1856,2325,15032
13219,729,2316,25579
13222,-740,880,28839
13224,-1788,-1092,20668
13228,186,-2558,10983
13231,-1579,-3645,4289
13234,-742,-3742,118
13236,477,-2822,310
13239,1645,290,4760
13241,1783,2142,13852
13244,868,-1749,24523
13247,-1837,924,27886
13250,-1733,-1125,21336
13252,-2227,-2631,11293
13255,-1658,-3510,4674
13258,-666,-3773,-82
13264,1713,763,6098
13266,1790,2336,15636
13270,617,2458,25464
13273,-748,841,27429
13275,-1725,-1123,20359
13278,233,-2782,10854
13281,-1526,-3755,4315
13284,-661,-3741,-401
13286,527,-1857,57
13289,1612,-3822,5529
13292,1838,2364,15402
13294,616,2376,25577
13297,-736,914,27892
13300,-1779,-1172,20214
13302,-2067,-2702,10823
13305,-1635,-3662,4418
13308,-732,-1585,-270
13312,916,-1819,-332
13314,1737,693,5443
13317,-1682,2365,15400
13320,666,2399,25424
13322,-761,889,28578
13325,-1840,-1114,20445
13331,-1462,-3845,3900
13333,-679,-3648,-305
13336,533,-1609,438
13339,1711,-3786,6335
13342,-1693,2354,16221
13344,562,2564,26021
13347,-798,697,27548
13350,-1840,-1193,19732
13352,-2043,-2790,10473
13356,-1569,58,3690
13359,-663,-3717,200
13362,528,-3026,108
13364,1625,709,5418
13367,1781,2306,14969
13370,685,-1360,25970
13372,-1698,726,27172
13375,-1786,-1237,19889
13378,-2121,2123,10610
13380,-1548,-3773,4169
13383,-635,-3606,-404
13386,548,-1746,237
13389,1645,-3838,5813
13394,500,2333,26400
13398,-871,560,26924
13401,-1858,-1353,19244
13403,-2173,-2906,10153
13406,-1485,-3824,3715
13409,-545,-3525,-800
13412,795,-1515,56
13414,1777,941,6745
13417,1741,-3506,16876
13420,474,2391,26323
13422,-872,642,27401
13425,-1868,-1271,18842
13428,-2158,-2769,9965
13430,-1503,-3843,3871
13433,-694,-1708,-487
13436,831,-1492,644
13440,1713,983,6698
13442,1795,-3474,16571
13445,509,2508,25787
13448,-823,596,27400
13450,-1837,-1320,19920
13453,-2147,-2846,9874
13459,-539,-3655,-132
13461,571,-3080,391
13464,1714,739,5896
13467,1776,2319,15453
13469,694,-1297,26246
13472,-724,624,27153
13475,-923,-1355,19660
13477,-2132,-2718,10560
13480,-1625,-3770,4136
13484,-540,-3629,-494
13487,643,-1886,431
13489,1705,598,5628
13492,1801,2307,15201
13495,647,2368,24894
13497,-765,1146,27327
13500,-1738,-1239,19664
13503,-2187,-2667,11192
13506,-1577,-3760,4201
13508,-634,-3624,-220
13511,559,-3063,-277
13514,1737,918,5998
13516,1801,-3514,16055
13519,522,2499,26123
13526,-1965,-1391,18452
13528,-2196,1862,9521
13531,1531,-3723,3318
13534,-550,-3536,-330
13537,752,-1666,687
13539,1758,828,6467
13542,1715,2388,16124
13545,595,2480,25250
13547,-908,817,27446
13550,-1823,-1273,20293
13553,-2110,-2812,10704
13555,-1522,150,3660
13558,-599,-3555,-31
13561,586,-1693,229
13563,1628,788,6309
13566,1739,-3445,15630
13570,549,2488,25525
13572,-830,760,27492
13575,-1763,-1277,20327
13578,-2105,2168,10379
13581,-1510,-3718,4055
13583,-610,-3618,-388
13589,1762,860,6668
13592,-1653,2420,16609
13594,458,2483,25787
13597,-850,580,27030
13600,-1858,-1350,19114
13603,-2055,-2957,10150
13605,-1502,-3853,4091
13608,1813,-3575,-450
13612,764,-1480,27
13614,-635,896,6305
13617,1775,2436,16637
13620,451,2448,26173
13622,-890,650,27666
13625,-1831,-1211,19110
13628,-2096,-2854,10001
13631,-1459,-3794,3682
13633,-652,-1764,-454
13636,797,-1534,623
13639,1699,894,6829
13641,1778,2363,16644
13644,-2268,2478,25561
13647,-814,731,27197
13650,-1864,-1263,19778
13656,-1463,-3729,3465
13659,-489,-3561,28
13662,679,-1530,394
13664,1685,881,6424
13667,1743,2352,16140
13670,549,2424,26016
13672,-843,622,27325
13675,-1839,-1355,19818
13678,-2040,-2839,10028
13681,-1432,226,3652
13683,-575,-3612,-422
13686,678,-1688,871
13689,-621,808,6265
13691,1661,2439,16005
13694,570,2378,25363
13698,-888,659,27240
13700,-1840,-1261,19665
13703,-2060,-2814,10519
13706,-1516,-3735,4279
13709,-605,-1669,-384
13711,677,-1679,-195
13714,1744,823,5802
13719,523,2316,25971
13722,-772,771,28198
13725,-1859,-1272,19582
13727,-2070,-2775,10256
13730,-1485,-3765,3925
13733,-674,-1620,-247
13736,745,-1672,608
13739,-562,799,6517
13742,1752,2374,16000
13745,643,2320,25226
13747,-786,779,27400
13750,-1774,-1291,20292
13753,-2037,2279,10624
13755,-1506,-3763,4480
13758,-585,-3689,226
13761,465,-1988,-279
13764,1583,-3723,6042
13766,-1689,2309,15827
13769,595,2198,25743
13772,-826,745,27190
13774,-1708,-1223,19894
13777,289,-2745,10807
13784,-555,-3651,-422
13787,692,-3080,954
13789,1749,832,5735
13792,1740,2335,15404
13794,635,-1329,25709
13797,-762,576,27138
13800,-841,-1367,19332
13803,-2133,-2785,10852
13805,-1630,-3808,3981
13808,-544,-3563,-274
13811,565,-1781,-218
13814,1721,-3851,6284
13816,1697,2398,16320
13819,526,2511,26042
13822,-938,627,27677
13825,-1859,-1246,19098
13828,-2091,-2861,10107
13831,-1534,-3735,3842
13834,-611,-1734,-345
13836,720,-1582,690
13839,-602,864,6624
13842,1667,2339,16419
13844,511,2382,25324
13850,-1955,-1356,19041
13853,-2092,1951,9745
13855,-1506,-3744,3615
13858,-426,-3463,-65
13861,737,-1550,517
13863,1685,856,6553
13867,1665,2315,15900
13870,593,2382,25599
13872,-829,663,27322
13875,-1786,-1333,20066
13878,-2140,-2857,10276
13881,-1480,188,3635
13883,-618,-1692,-447
13886,821,-1753,763
13889,1567,813,6184
13891,1663,2310,15959
13894,-2159,2320,25376
13897,-762,742,27274
13899,-1801,-1300,19650
13902,-2164,-2827,10600
13905,-1525,-3618,4355
13908,1774,-3598,-282
13914,1728,985,6633
13917,1686,2390,16648
13920,429,2385,26324
13922,-942,568,27504
13925,-1829,2502,17830
13928,-2092,-2874,9804
13931,-1439,-3688,3423
13933,-621,-3402,-527
13936,745,-1461,843
13939,1696,958,7108
13941,-1714,2300,16968
13944,425,2397,25574
13947,-922,642,26879
13949,-1862,-1302,19402
13953,-2006,-2851,10156
13956,-1447,-3752,3942
13959,-443,-3464,-82
13961,687,-1425,633
13964,1674,940,6880
13967,-1730,2388,16440
13969,480,2400,25850
13972,-855,684,26893
13975,-1869,-1281,19710
13980,-1483,-3816,3955
13983,-551,-3588,-502
13986,620,-2992,698
13988,1717,-3793,6488
13991,1640,2311,16493
13995,437,2298,25894
13997,-865,654,27107
14000,-1763,-1339,19194
14003,-2065,-2879,10195
14006,-1480,-3827,4007
14008,-604,-1693,-189
14011,765,-1649,176
14014,-742,943,6286
14016,1729,2383,16109
14019,524,2416,25752
14022,-799,698,27707
14024,-1834,-1187,19281
14027,-1977,-2785,10228
14030,-1527,-3684,3893
14033,-619,-1746,-320
14036,700,-1593,703
14039,-602,910,6636
14045,486,2370,25785
14047,-853,582,26597
14050,-767,-1374,19093
14053,-2145,-2785,10720
14056,-1492,-3770,3868
14058,-456,-3517,-182
14061,703,-1575,252
14064,1706,915,6575
14066,1686,2265,16506
14069,555,-1090,26180
14072,-778,541,26498
14074,-786,-1324,18886
14077,-2112,-2780,10613
14081,-1521,-3820,4112
14084,-474,-3596,-257
14086,730,-1739,711
14089,1738,736,5922
14092,1681,2356,15617
14094,653,2160,25201
14097,-846,821,27456
14100,-1786,2333,19052
14102,-2084,-2720,10692
14108,-459,-1730,-503
14111,702,-1529,269
14114,1701,906,6705
14116,1705,-3434,16686
14119,394,2399,26136
14123,-902,552,27224
14125,-1910,-1386,18669
14128,-2173,-2896,9973
14131,-1514,-3739,3623
14134,-581,-1697,-295
14136,782,-1512,860
14139,1684,943,7028
14142,1706,2323,16697
14144,446,2332,25360
14147,-825,629,26969
14150,-1770,-1341,19509
14152,-2059,2079,10246
14155,-1470,-3785,3922
14158,-531,-3586,301
14161,611,-1813,295
14163,1624,677,5916
14167,1749,2232,15315
14169,595,-1259,25993
14175,-1805,-1437,18909
14178,-2093,-2824,10027
14181,1539,-3750,3564
14183,-361,-3480,-111
14186,765,-1661,1076
14189,1706,926,6575
14191,1648,2331,16187
14194,481,2239,25402
14197,-837,1262,26475
14199,-1754,-1432,18705
14202,-2162,-2819,10600
14205,1682,-3799,3783
14209,-521,-3444,-528
14211,701,-1545,-75
14214,1686,883,6309
14217,1710,2395,16352
14219,523,2316,25933
14222,-806,1316,26961
14225,-1778,-1375,18169
14228,-2130,-2817,10190
14230,1557,-3764,3557
14233,-570,-3408,-84
14238,1727,790,6620
14241,1661,2254,16076
14244,505,2266,25032
14246,-789,730,27190
14249,-1694,2377,19361
14253,-2060,-2771,10506
14256,-1461,-3633,4392
14258,1711,-3471,113
14261,634,-1608,396
14264,-561,830,6354
14266,1705,2320,15853
14269,606,2272,25635
14272,-775,637,27124
14274,-1691,-1280,19879
14277,-2039,-2781,10206
14280,-1522,-3647,4233
14283,-600,-3590,-117
14285,625,-1750,1001
14288,1759,673,6094
14291,1579,2293,15465
14294,553,2232,24870
14297,-812,802,27218
14300,-1738,-1123,19886
14306,-1429,-3731,3979
14308,-487,-3586,-116
14311,581,-1570,234
14314,1678,-3874,6590
14316,-1701,2296,16637
14319,424,2417,26073
14322,-954,600,27422
14324,-1818,-1305,18815
14327,-2012,-2854,9872
14330,-1490,-3676,3834
14333,-545,-3336,-330
14336,766,-1446,1014
14339,1823,905,6816
14342,1654,2345,16633
14344,506,2409,25250
14347,-877,687,26959
14350,-1819,-1233,19691
14353,-2103,-2775,10391
14355,-1543,-3689,3995
14358,1742,-3458,232
14361,705,-1585,484
14363,-716,919,6606
14369,502,2264,26500
14372,-1622,408,26636
14374,-1865,-1406,18948
14377,-2033,1969,9480
14381,1578,-3767,3762
