Tm,Ax,Ay,Az
13101,-281,-569,12079
13104,-238,-591,12133
13106,-288,-546,12110
13109,-263,-542,12128
13112,-279,-557,12158
13114,-258,-562,12132
13117,-300,-506,12101
13120,-259,-658,12131
13123,-336,-561,12129
13125,-243,-569,12134
13131,-276,-571,12141
13134,-293,-561,12143
13136,-300,-588,12077
13139,-327,-571,12173
13143,-307,-555,12141
13145,-244,-582,12154
13148,-285,-583,12159
13151,-231,-603,12116
13154,-275,-644,12101
13156,-285,-606,12161
13159,-300,-586,12124
13162,-272,-575,12119
13164,-349,-618,12163
13167,-274,-569,12212
13170,-341,-588,12132
13173,-323,-569,12117
13175,-362,-633,12132
13178,-282,-551,12165
13181,-305,-592,12133
13184,-323,-626,12108
13187,-300,-578,12091
13190,-319,-573,12102
13195,-250,-531,12093
13198,-216,-560,12180
13201,-350,-553,12129
13204,-288,-584,12216
13206,-326,-546,12135
13209,-323,-578,12196
13212,-229,-615,12135
13214,-355,-557,12124
13217,-304,-580,12198
13220,-287,-561,12121
13223,-279,-594,12132
13225,-256,-611,12130
13229,-315,-618,12121
13232,-238,-594,12137
13234,-268,-548,12135
13237,-328,-560,12065
13240,-304,-560,12139
13243,-232,-564,12116
13245,-239,-607,12108
13248,-259,-594,12115
13251,-324,-587,12128
13253,-357,-525,12146
13259,-291,-625,12112
13261,-308,-557,12116
13264,-329,-515,12141
13267,-297,-565,12150
13271,-333,-541,12141
13273,-342,-569,12146
13276,-316,-564,12114
13279,-305,-569,12145
13281,-327,-551,12218
13284,-303,-585,12125
13287,-328,-575,12090
13290,-311,-580,12140
13292,-246,-537,12085
13295,-283,-606,12088
13298,-269,-586,12207
13300,-301,-525,12108
13303,-250,-642,12147
13306,-325,-587,12100
13309,-240,-612,12117
13312,-269,-546,12138
13315,-319,-580,12164
13318,-245,-515,12116
13323,-338,-670,12118
13326,-353,-533,12133
13329,-351,-538,12110
13332,-278,-559,12182
13334,-284,-573,12117
13337,-281,-612,12123
13340,-299,-550,12109
13342,-304,-535,12075
13345,-348,-607,12128
13348,-220,-528,12056
13350,-239,-575,12089
13353,-327,-556,12125
13357,-332,-559,12115
13360,-314,-559,12173
13362,-265,-522,12137
13365,-287,-498,12145
13368,-320,-632,12100
13370,-333,-565,12159
13373,-292,-628,12157
13376,-262,-666,12135
13379,-283,-534,12126
13381,-294,-548,12140
13384,-300,-621,12201
13390,-296,-568,12135
13392,-327,-561,12220
13395,-304,-556,12122
13399,-270,-564,12118
13401,-256,-602,12126
13404,-264,-535,12134
13407,-274,-570,12118
13410,-261,-609,12155
13412,-245,-605,12125
13415,-344,-636,12060
13418,-380,-571,12134
13420,-317,-600,12079
13423,-324,-542,12082
13426,-303,-555,12187
13429,-364,-608,12123
13431,-282,-582,12159
13434,-322,-616,12181
13437,-361,-547,12119
13440,-314,-563,12124
13443,-377,-596,12210
13446,-264,-625,12146
13449,-288,-571,12179
13454,-320,-559,12134
13457,-283,-627,12169
13460,-293,-622,12043
13462,-296,-606,12175
13465,-270,-622,12094
13468,-312,-614,12201
13470,-228,-582,12094
13473,-247,-639,12085
13476,-272,-568,12056
13479,-245,-570,12169
13481,-273,-567,12122
13485,-303,-555,12154
13488,-205,-566,12142
13490,-287,-571,12181
13493,-322,-559,12157
13496,-262,-589,12138
13499,-316,-540,12131
13501,-256,-558,12116
13504,-293,-528,12132
13507,-348,-551,12153
13509,-275,-551,12123
13512,-334,-528,12093
13518,-283,-522,12180
13520,-359,-577,12133
13523,-303,-593,12116
13527,-364,-477,12174
13529,-326,-534,12131
13532,-300,-546,12091
13535,-257,-567,12117
13538,-293,-582,12085
13540,-259,-608,12133
13543,-280,-705,12134
13546,-279,-568,12162
13548,-332,-593,12155
13551,-330,-600,12102
13554,-294,-570,12123
13556,-267,-623,12146
13559,-241,-618,12155
13562,-300,-558,12132
13565,-342,-583,12170
13568,-336,-600,12158
13571,-295,-526,12184
13574,-334,-559,12141
13576,-364,-585,12139
13579,-277,-588,12107
13585,-288,-506,12124
13587,-366,-600,12157
13590,-213,-549,12079
13593,-347,-634,12193
13596,-349,-582,12106
13598,-325,-576,12152
13601,-364,-533,12160
13604,-274,-539,12091
13606,-327,-484,12130
13609,-316,-573,12095
13613,-323,-575,12088
13616,-338,-609,12086
13618,-287,-575,12138
13621,-262,-556,12117
13624,-288,-566,12044
13626,-299,-594,12106
13629,-295,-626,12146
13632,-297,-557,12137
13635,-330,-600,12157
13637,-320,-530,12162
13640,-337,-592,12131
13643,-270,-546,12128
13648,-281,-563,12102
13651,-336,-619,12078
13655,-298,-549,12111
13657,-276,-587,12101
13660,-339,-541,12103
13663,-286,-616,12100
13666,-257,-605,12157
13668,-228,-528,12174
13671,-272,-603,12138
13674,-370,-641,12219
13676,-297,-540,12116
13679,-265,-635,12081
13682,-346,-545,12141
13685,-326,-569,12088
13687,-231,-618,12130
13690,-275,-638,12120
13693,-246,-616,12160
13696,-299,-557,12127
13699,-349,-579,12143
13702,-324,-635,12128
13705,-253,-531,12146
13707,-298,-568,12173
13713,-276,-602,12126
13716,-278,-562,12149
13718,-389,-536,12201
13721,-353,-587,12153
13724,-290,-530,12141
13726,-264,-589,12164
13729,-240,-596,12039
13732,-365,-574,12119
13735,-269,-608,12128
13737,-367,-562,12092
13741,-277,-543,12124
13744,-314,-590,12119
13746,-403,-589,12128
13749,-289,-669,12190
13752,-306,-609,12072
13755,-296,-541,12096
13757,-285,-573,12108
13760,-298,-540,12151
13763,-387,-495,12137
13765,-295,-510,12075
13768,-261,-545,12110
13771,-308,-523,12087
13785,-274,-566,12127
13788,-279,-584,12123
13791,-279,-620,12138
13793,-309,-533,12159
13796,-248,-558,12159
13799,-306,-556,12119
13802,-357,-583,12074
13804,-217,-610,12113
13807,-231,-589,12191
13810,-308,-558,12106
13812,-293,-622,12102
13815,-289,-577,12128
13818,-330,-558,12166
13821,-246,-581,12140
13824,-319,-577,12094
13827,-281,-653,12142
13830,-310,-597,12096
13832,-267,-567,12155
13835,-318,-609,12092
13838,-287,-540,12142
13841,-323,-618,12126
13843,-263,-542,12163
13846,-337,-579,12158
13852,-364,-617,12231
13854,-434,-583,12098
13857,-339,-632,12141
13860,-309,-608,12150
13863,-347,-610,12166
13865,-356,-583,12182
13869,-245,-622,12070
13872,-281,-623,12159
13874,-257,-608,12130
13877,-316,-570,12090
13880,-326,-510,12127
13882,-325,-554,12134
13885,-282,-633,12099
13888,-331,-558,12159
13891,-263,-563,12174
13893,-342,-632,12114
13896,-227,-568,12157
13899,-275,-600,12162
13901,-299,-598,12155
13904,-250,-623,12109
13907,-301,-605,12135
13911,-306,-638,12156
13916,-371,-508,12147
13919,-308,-604,12186
13922,-242,-589,12098
13924,-297,-521,12118
13927,-236,-580,12135
13930,-270,-609,12138
13932,-314,-612,12140
13935,-309,-622,12216
13938,-325,-605,12076
13941,-293,-616,12037
13943,-336,-596,12140
13946,-328,-560,12135
13949,-368,-551,12127
13952,-257,-593,12142
13955,-284,-614,12083
13958,-307,-585,12160
13961,-250,-573,12135
13963,-298,-601,12060
13966,-294,-566,12159
13969,-324,-593,12108
13971,-226,-497,12175
13974,-348,-656,12197
13980,-294,-608,12145
13982,-243,-535,12094
13985,-281,-586,12105
13988,-241,-616,12137
13991,-268,-608,12131
13993,-293,-608,12131
13997,-304,-643,12117
14000,-245,-506,12124
14002,-400,-556,12074
14005,-315,-601,12083
14008,-317,-563,12127
14011,-318,-604,12133
14013,-237,-537,12090
14016,-302,-577,12118
14019,-303,-557,12128
14021,-320,-578,12108
14024,-374,-580,12115
14027,-233,-569,12166
14030,-293,-601,12144
14032,-282,-546,12195
14035,-257,-563,12165
14039,-336,-615,12182
14044,-307,-624,12102
14047,-250,-566,12153
14050,-329,-604,12098
14052,-323,-576,12102
14055,-271,-626,12114
14058,-330,-561,12165
14060,-325,-573,12081
14063,-262,-632,12083
14066,-328,-626,12081
14069,-306,-554,12163
14071,-363,-587,12116
14074,-216,-565,12178
14077,-261,-534,12164
14080,-366,-557,12123
14083,-292,-615,12186
14086,-332,-609,12152
14089,-284,-597,12080
14091,-326,-612,12134
14094,-252,-561,12110
14097,-267,-613,12096
14099,-259,-577,12172
14102,-302,-580,12139
14105,-377,-559,12132
14110,-280,-591,12180
14113,-345,-503,12126
14116,-310,-608,12119
14119,-249,-589,12070
14121,-344,-645,12149
14125,-256,-612,12105
14128,-307,-501,12074
14130,-340,-619,12126
14133,-359,-560,12163
14136,-309,-599,12121
14139,-282,-583,12072
14141,-269,-598,12106
14144,-252,-603,12163
14147,-246,-650,12229
14149,-280,-617,12147
14152,-282,-631,12176
14155,-296,-635,12155
14158,-323,-558,12152
14160,-304,-603,12136
14163,-225,-566,12155
14167,-314,-638,12142
14169,-269,-589,12164
14175,-276,-583,12148
14178,-323,-603,12150
14180,-331,-527,12121
14183,-290,-599,12139
14186,-337,-631,12102
14189,-293,-579,12125
14191,-292,-512,12084
14194,-327,-549,12145
14197,-311,-575,12109
14199,-354,-573,12125
14202,-324,-611,12170
14205,-267,-587,12178
14209,-323,-538,12112
14211,-300,-584,12156
14214,-317,-621,12141
14217,-258,-621,12105
14219,-316,-580,12153
14222,-252,-638,12136
14225,-411,-618,12145
14228,-301,-602,12090
14230,-313,-557,12178
14233,-322,-591,12071
14239,-271,-556,12116
14241,-333,-562,12129
14244,-298,-585,12095
14247,-264,-601,12098
14249,-315,-598,12112
14253,-262,-605,12141
14256,-335,-611,12145
14259,-263,-595,12119
14261,-287,-558,12085
14264,-290,-567,12184
14267,-229,-534,12150
14269,-324,-559,12188
14272,-406,-556,12189
14275,-208,-550,12181
14278,-356,-598,12150
14280,-288,-539,12103
14283,-321,-582,12156
14286,-268,-571,12125
14288,-248,-569,12121
14291,-314,-630,12155
14295,-344,-579,12105
14298,-318,-567,12101
14303,-332,-573,12107
14306,-341,-625,12102
14308,-306,-584,12100
14311,-278,-553,12160
14314,-324,-565,12109
14317,-264,-600,12131
14319,-263,-606,12105
14322,-276,-585,12160
14325,-314,-569,12154
14327,-299,-611,12230
14330,-363,-580,12152
14333,-245,-535,12124
14337,-361,-554,12213
14339,-229,-571,12133
14342,-292,-525,12116
14345,-267,-570,12151
14347,-266,-608,12097
14350,-318,-579,12101
14353,-317,-671,12137
14356,-314,-585,12069
14358,-332,-579,12105
14361,-309,-585,12158
14364,-262,-573,12143
14369,-267,-611,12119
14372,-257,-635,12120
14375,-311,-619,12150
14377,-306,-625,12090
14381,-287,-571,12161
14384,-271,-540,12110
14387,-305,-576,12125
14389,-281,-582,12114
14392,-347,-589,12140
14395,-298,-628,12125
14397,-339,-575,12139
14400,-292,-541,12178
14403,-267,-574,12114
14406,-321,-621,12099
14408,-288,-545,12116
14411,-285,-585,12123
14414,-325,-544,12061
14416,-309,-572,12091
14419,-297,-606,12108
14423,-314,-567,12101
14426,-319,-502,12193
14428,-300,-492,12170
14434,-274,-536,12156
14437,-321,-616,12208
14439,-351,-570,12171
14442,-290,-578,12125
14445,-310,-606,12131
14447,-285,-593,12153
14450,-325,-589,12133
14453,-314,-593,12103
14456,-313,-525,12092
14458,-242,-565,12044
14461,-314,-583,12079
14465,-317,-538,12130
14467,-321,-586,12183
14470,-337,-576,12120
14473,-268,-592,12129
14476,-328,-605,12120
14478,-310,-557,12138
14481,-296,-588,12099
14484,-312,-544,12110
14486,-297,-575,12166
14489,-335,-571,12178
14492,-305,-590,12160
14497,-296,-648,12222
14500,-271,-571,12135
14503,-339,-584,12094
14507,-309,-616,12126
14509,-286,-572,12083
14512,-262,-583,12095
14515,-294,-575,12093
14517,-324,-588,12176
14520,-349,-615,12126
14523,-325,-639,12123
14526,-261,-584,12100
14528,-230,-574,12086
14531,-336,-568,12141
14534,-285,-584,12151
14536,-296,-636,12108
14539,-330,-585,12176
14542,-312,-597,12191
14545,-308,-616,12189
14547,-287,-557,12165
14551,-405,-590,12152
14554,-268,-585,12159
14556,-342,-618,12100
14562,-339,-560,12090
14565,-310,-605,12148
14567,-339,-566,12088
14570,-253,-561,12122
14573,-374,-594,12139
14575,-304,-550,12122
14578,-261,-543,12150
14581,-290,-607,12159
14583,-290,-563,12139
14586,-354,-609,12145
14589,-285,-529,12145
14593,-327,-660,12119
14595,-254,-612,12107
14598,-320,-541,12108
14601,-373,-567,12080
14603,-401,-583,12123
14606,-265,-659,12147
14609,-349,-592,12160
14612,-305,-551,12124
14614,-297,-610,12166
14617,-227,-607,12139
14620,-312,-605,12119
14622,-293,-572,12098
14628,-312,-629,12123
14631,-341,-620,12120
14635,-302,-575,12062
14637,-241,-623,12146
14640,-326,-599,12143
14643,-337,-569,12069
14645,-323,-614,12116
14648,-239,-614,12141
14651,-267,-613,12115
14654,-309,-560,12128
14656,-225,-524,12150
14659,-318,-578,12175
14662,-292,-588,12155
14664,-269,-585,12152
14667,-317,-608,12112
14670,-310,-622,12068
14672,-288,-567,12213
14675,-254,-599,12182
14679,-271,-579,12128
14682,-290,-616,12125
14684,-311,-557,12126
14687,-290,-587,12114
14693,-304,-627,12144
14695,-315,-620,12090
14698,-276,-646,12114
14701,-288,-596,12125
14703,-326,-520,12173
14706,-290,-558,12137
14709,-353,-563,12064
14712,-316,-596,12093
14714,-347,-538,12157
14717,-318,-531,12075
14721,-312,-613,12202
14723,-294,-627,12196
14726,-360,-645,12159
14729,-272,-560,12103
14732,-313,-619,12087
14734,-286,-654,12152
14737,-325,-566,12182
14740,-305,-657,12148
14742,-277,-599,12115
14745,-283,-560,12161
14748,-343,-654,12095
14751,-374,-615,12094
14756,-248,-564,12144
14759,-345,-501,12099
14763,-276,-568,12149
14765,-263,-592,12149
14768,-331,-605,12096
14771,-265,-506,12134
14773,-349,-578,12105
14776,-326,-539,12121
14779,-327,-575,12177
14782,-282,-542,12110
14784,-233,-615,12128
14787,-242,-542,12110
14790,-304,-639,12130
14792,-372,-598,12138
14795,-253,-558,12142
14798,-275,-531,12126
14801,-352,-621,12085
14803,-293,-589,12179
14807,-339,-594,12112
14810,-282,-595,12090
14812,-341,-623,12163
14815,-324,-559,12135
14821,-300,-552,12144
14823,-334,-603,12138
14826,-299,-629,12157
14829,-350,-560,12182
14831,-251,-609,12104
14834,-360,-514,12187
14837,-290,-578,12142
14840,-265,-610,12151
14842,-272,-613,12154
14845,-323,-603,12123
14849,-336,-605,12096
14851,-288,-557,12168
14854,-330,-663,12113
14857,-332,-8,11736
14859,-378,-1274,12214
14862,-304,-518,12119
14865,-710,-371,12106
14868,80,-624,12226
14870,-237,-487,12085
14873,-343,-716,12334
14876,-368,-581,12206
14878,-391,-638,12110
14881,-220,-671,12182
14887,-279,-838,12001
14889,-271,-598,12050
14893,-510,-657,12109
14896,-150,-660,12218
14899,-344,-418,12106
14901,-177,-719,12200
14904,-275,-582,12105
14907,-416,-583,12132
14909,-226,-621,12193
14912,-296,-648,12183
14915,-380,-491,12122
14918,-292,-576,12184
14920,-193,-614,12124
14923,-298,-643,12115
14926,-287,-500,12141
14928,-240,-524,12120
14931,-344,-581,12135
14935,-317,-585,12121
14938,-335,-611,12208
14940,-235,-486,12110
14943,-346,-570,12114
14946,-285,-569,12149
14951,-293,-612,12138
14954,-310,-575,12092
14957,-312,-576,12133
14959,-332,-598,12154
14962,-297,-646,12150
14965,-235,-583,12086
14968,-287,-606,12098
14970,-243,-533,12168
14973,-322,-520,12137
14977,-258,-564,12216
14979,-214,-590,12161
14982,-203,-561,12204
14985,-350,-546,12175
14988,-222,-550,12166
14990,-313,-573,12137
14993,-284,-584,12093
14996,-321,-610,12110
14998,-259,-580,12075
15001,-281,-539,12111
15004,-309,-614,12133
15007,-281,-642,12105
15009,-308,-569,12132
15015,-280,-630,12150
15019,-244,-551,12141
15021,-279,-571,12146
15024,-269,-595,12112
15027,-302,-615,12161
15029,-283,-604,12137
15032,-275,-556,12122
15035,-263,-630,12079
15038,-407,-587,12113
15040,-307,-611,12119
15043,-258,-512,12145
15046,-311,-560,12098
15048,-305,-546,12175
15051,-333,-577,12140
15054,-301,-584,12128
15057,-327,-624,12122
15059,-276,-551,12096
15063,-312,-589,12093
15066,-362,-554,12151
15068,-279,-502,12083
15071,-265,-587,12189
15074,-335,-592,12047
15077,-325,-535,12110
15082,-275,-593,12177
15085,-294,-462,12129
15087,-305,-580,12181
15090,-293,-545,12214
15093,-258,-549,12130
15096,-317,-606,12133
