Tm,Ax,Ay,Az
8417,-402,-637,12049
8419,-496,-643,12192
8422,-445,-632,12115
8425,-434,-632,12145
8427,-491,-606,12080
8430,-477,-603,12109
8433,-402,-615,12148
8435,-481,-618,12118
8438,-450,-568,12183
8441,-463,-622,12124
8443,-405,-624,12137
8446,-478,-607,12123
8450,-363,-569,12108
8452,-473,-630,12123
8458,-418,-554,12124
8461,-487,-597,12213
8463,-422,-545,12171
8466,-455,-597,12147
8469,-463,-559,12149
8471,-542,-632,12128
8474,-472,-643,12151
8477,-474,-566,12146
8479,-506,-581,12104
8482,-442,-555,12103
8485,-454,-571,12090
8487,-494,-579,12099
8491,-404,-616,12148
8494,-445,-548,12112
8496,-506,-573,12125
8499,-439,-619,12110
8502,-468,-551,12130
8504,-470,-652,12097
8507,-460,-531,12115
8510,-483,-567,12142
8512,-462,-605,12117
8515,-423,-551,12127
8518,-495,-571,12130
8520,-467,-679,12137
8526,-456,-587,12145
8528,-445,-510,12146
8531,-456,-560,12100
8535,-430,-610,12069
8537,-386,-592,12157
8540,-427,-598,12137
8543,-492,-667,12168
8545,-407,-600,12117
8548,-463,-611,12144
8551,-435,-666,12157
8553,-370,-690,12114
8556,-440,-659,12090
8559,-474,-578,12113
8562,-436,-664,12153
8564,-402,-584,12105
8567,-410,-548,12091
8570,-466,-679,12092
8572,-435,-601,12150
8576,-422,-644,12096
8579,-410,-623,12122
8581,-452,-696,12088
8584,-477,-616,12137
8587,-458,-630,12143
8592,-449,-694,12121
8595,-439,-623,12125
8597,-456,-638,12173
8600,-472,-626,12104
8603,-388,-615,12142
8605,-486,-590,12111
8608,-425,-633,12177
8611,-420,-625,12103
8613,-447,-583,12118
8616,-364,-615,12102
8620,-492,-645,12223
8623,-482,-619,12175
8625,-431,-677,12102
8628,-467,-598,12127
8631,-414,-661,12118
8633,-462,-622,12027
8636,-495,-600,12098
8639,-423,-664,12135
8641,-394,-620,12179
8644,-399,-547,12177
8647,-427,-674,12122
8649,-381,-609,12136
8652,-483,-665,12134
8658,-408,-600,12126
8660,-488,-577,12167
8664,-436,-549,12127
8667,-389,-592,12065
8669,-485,-626,12112
8672,-511,-555,12126
8675,-447,-640,12179
8677,-456,-575,12126
8680,-454,-573,12144
8683,-450,-627,12154
8685,-394,-607,12150
8688,-482,-580,12122
8691,-456,-567,12091
8693,-425,-593,12142
8696,-474,-573,12101
8699,-440,-560,12231
8701,-423,-540,12181
8705,-499,-546,12098
8708,-494,-537,12129
8710,-485,-598,12153
8713,-526,-591,12092
8716,-447,-563,12116
8718,-511,-573,12178
8724,-430,-560,12134
8727,-405,-569,12083
8729,-450,-581,12125
8732,-414,-546,12088
8735,-472,-576,12137
8737,-457,-553,12136
8740,-425,-569,12169
8743,-459,-550,12132
8745,-419,-599,12103
8749,-460,-609,12115
8752,-538,-653,12161
8754,-449,-602,12132
8757,-430,-602,12137
8760,-476,-654,12134
8762,-459,-632,12130
8765,-456,-595,12201
8768,-538,-621,12159
8770,-495,-587,12182
8773,-486,-591,12117
8776,-436,-675,12157
8778,-429,-569,12178
8781,-422,-562,12135
8784,-477,-592,12149
8786,-381,-619,12103
8801,-441,-647,12141
8803,-448,-617,12120
8806,-421,-538,12172
8809,-422,-609,12114
8812,-502,-539,12132
8814,-444,-613,12168
8817,-415,-659,12101
8820,-436,-718,12137
8822,-385,-647,12162
8825,-390,-611,12174
8828,-436,-618,12160
8830,-490,-649,12126
8834,-442,-660,12096
8837,-451,-628,12144
8839,-440,-618,12145
8842,-490,-647,12133
8845,-501,-649,12115
8847,-424,-686,12082
8850,-354,-589,12174
8853,-397,-711,12114
8855,-404,-582,12045
8858,-493,-616,12179
8861,-505,-667,12127
8866,-431,-558,12115
8869,-481,-646,12130
8872,-430,-578,12171
8875,-505,-580,12038
8878,-392,-621,12179
8881,-449,-614,12110
8883,-446,-634,12078
8886,-417,-602,12137
8889,-478,-653,12148
8891,-417,-620,12180
8894,-470,-603,12143
8897,-433,-581,12142
8899,-455,-635,12149
8902,-470,-636,12105
8905,-429,-544,12080
8907,-522,-581,12149
8910,-554,-577,12088
8913,-480,-592,12124
8915,-425,-533,12152
8919,-420,-608,12094
8922,-459,-649,12140
8924,-487,-661,12151
8927,-430,-532,12166
8933,-420,-591,12171
8935,-464,-597,12160
8938,-463,-610,12142
8941,-448,-605,12090
8943,-448,-605,12115
8946,-459,-602,12134
8949,-442,-589,12060
8951,-444,-602,12167
8954,-438,-601,12147
8957,-436,-591,12164
8960,-472,-632,12103
8963,-417,-633,12167
8966,-458,-591,12182
8968,-399,-623,12124
8971,-506,-582,12099
8974,-457,-533,12091
8976,-490,-569,12153
8979,-501,-564,12167
8982,-459,-626,12141
8984,-436,-573,12129
8987,-429,-579,12154
8990,-493,-594,12104
8992,-455,-590,12113
8998,-481,-602,12198
9001,-425,-641,12178
9004,-444,-613,12141
9007,-461,-617,12229
9010,-418,-616,12148
9012,-438,-578,12112
9015,-476,-655,12115
9018,-472,-585,12136
9020,-425,-654,12147
9023,-506,-614,12119
9026,-384,-602,12097
9028,-398,-581,12059
9031,-495,-622,12131
9034,-420,-637,12085
9036,-424,-676,12161
9039,-364,-638,12123
9042,-390,-584,12187
9044,-424,-672,12125
9048,-445,-607,12132
9051,-500,-636,12168
9053,-380,-560,12155
9056,-494,-576,12142
9059,-455,-608,12162
9061,-435,-650,12122
9067,-374,-627,12134
9069,-388,-641,12163
9072,-490,-636,12123
9075,-470,-717,12131
9077,-419,-677,12167
9080,-421,-683,12124
9083,-450,-572,12133
9085,-488,-616,12138
9089,-470,-618,12088
9092,-407,-654,12098
9094,-402,-672,12151
9097,-492,-677,12131
9100,-493,-624,12164
9103,-493,-639,12108
9105,-434,-627,12085
9108,-464,-591,12208
9111,-428,-550,12158
9113,-454,-594,12108
9116,-425,-648,12186
9119,-455,-673,12092
9121,-406,-575,12162
9124,-542,-577,12105
9127,-464,-596,12102
9133,-396,-606,12177
9136,-488,-646,12151
9138,-470,-623,12061
9141,-510,-599,12105
9144,-388,-624,12154
9146,-445,-702,12099
9149,-366,-629,12151
9152,-452,-643,12108
9154,-422,-628,12146
9157,-458,-597,12113
9160,-396,-624,12156
9163,-517,-615,12164
9165,-448,-562,12135
9168,-416,-576,12136
9171,-528,-594,12119
9174,-493,-555,12164
9177,-421,-591,12159
9180,-395,-666,12171
9182,-391,-595,12152
9185,-464,-651,12072
9188,-471,-559,12165
9190,-463,-560,12139
9193,-456,-575,12074
9199,-447,-528,12137
9201,-451,-602,12143
9204,-499,-637,12118
9207,-467,-589,12183
9209,-564,-584,12143
9212,-502,-560,12148
9216,-460,-615,12159
9218,-518,-585,12135
9221,-452,-585,12199
9224,-427,-555,12185
9226,-425,-594,12153
9229,-367,-593,12153
9232,-420,-591,12130
9234,-522,-568,12119
9237,-465,-577,12124
9240,-432,-574,12099
9242,-515,-523,12158
9245,-433,-656,12160
9248,-396,-623,12076
9250,-376,-641,12154
9253,-461,-649,12126
9256,-446,-549,12123
9259,-395,-666,12167
9262,-470,-601,12109
9268,-418,-651,12153
9270,-465,-638,12139
9273,-417,-658,12109
9276,-425,-545,12207
9278,-468,-666,12175
9281,-389,-641,12138
9284,-403,-573,12155
9286,-427,-634,12166
9289,-507,-635,12153
9292,-468,-591,12215
9294,-477,-652,12135
9297,-479,-610,12166
9300,-491,-573,12148
9303,-480,-636,12119
9306,-515,-715,12109
9309,-410,-613,12081
9311,-458,-668,12105
9314,-446,-633,12060
9317,-504,-667,12167
9319,-506,-672,12113
9322,-445,-678,12163
9325,-443,-674,12170
9327,-494,-649,12076
9333,-474,-638,12101
9335,-445,-656,12093
9338,-474,-560,12139
9341,-483,-627,12115
9344,-483,-628,12163
9347,-497,-632,12141
9350,-457,-634,12198
9352,-495,-547,12127
9355,-445,-564,12115
9358,-474,-603,12186
9361,-508,-582,12141
9363,-492,-616,12140
9366,-474,-587,12164
9369,-433,-633,12131
9371,-399,-610,12080
9374,-472,-653,12188
9377,-423,-629,12084
9379,-492,-611,12213
9382,-468,-545,12096
9385,-428,-637,12135
9388,-432,-659,12143
9391,-410,-649,12142
9394,-445,-590,12175
9399,-490,-620,12144
9402,-426,-629,12089
9404,-459,-547,12153
9407,-460,-601,12139
9410,-445,-576,12135
9413,-437,-625,12168
9415,-463,-617,12194
9418,-457,-562,12138
9421,-463,-633,12097
9423,-432,-556,12124
9426,-486,-594,12087
9430,-507,-569,12118
9432,-402,-592,12150
9435,-405,-560,12149
9438,-467,-618,12146
9440,-441,-548,12118
9443,-468,-653,12144
9446,-443,-629,12142
9448,-412,-560,12160
9451,-443,-599,12211
9454,-480,-622,12095
9456,-431,-606,12108
9459,-492,-563,12099
9465,-463,-555,12132
9467,-449,-611,12143
9470,-502,-627,12175
9474,-395,-605,12082
9476,-486,-600,12117
9479,-491,-546,12125
9482,-405,-515,12114
9484,-466,-626,12125
9487,-515,-683,12154
9490,-436,-600,12105
9492,-380,-596,12106
9495,-528,-610,12143
9498,-517,-625,12100
9500,-479,-580,12124
9503,-422,-616,12137
9506,-458,-544,12152
9508,-496,-593,12098
9511,-477,-621,12131
9515,-416,-649,12189
9517,-414,-539,12091
9520,-405,-616,12167
9523,-510,-587,12147
9525,-463,-593,12209
9528,-396,-577,12166
9534,-503,-594,12165
9536,-432,-649,12107
9539,-505,-653,12154
9542,-551,-570,12113
9544,-461,-568,12168
9547,-502,-625,12061
9550,-429,-629,12112
9552,-434,-588,12188
9555,-463,-591,12120
9559,-465,-673,12148
9561,-468,-605,12168
9564,-445,-571,12130
9567,-485,-595,12114
9569,-431,-635,12143
9572,-429,-589,12095
9575,-389,-624,12083
9577,-491,-639,12170
9580,-477,-600,12139
9583,-366,-675,12058
9585,-406,-701,12190
9588,-471,-600,12130
9591,-482,-655,12168
9593,-515,-695,12087
9600,-399,-674,12147
9603,-461,-585,12151
9605,-447,-613,12139
9608,-425,-633,12152
9611,-465,-589,12088
9613,-440,-635,12180
9616,-475,-604,12173
9619,-441,-615,12143
9621,-499,-634,12125
9624,-477,-663,12123
9627,-500,-663,12101
9629,-412,-597,12164
9632,-484,-551,12146
9635,-452,-596,12142
9637,-464,-613,12096
9640,-353,-588,12143
9644,-481,-618,12096
9646,-390,-629,12104
9649,-396,-617,12082
9652,-470,-593,12135
9654,-491,-666,12149
9657,-462,-661,12160
9660,-448,-659,12143
9665,-439,-558,12175
9668,-510,-609,12135
9670,-394,-595,12134
9673,-455,-547,12138
9676,-380,-587,12146
9679,-528,-604,12188
9681,-481,-578,12122
9684,-481,-614,12159
9688,-490,-608,12126
9690,-481,-668,12156
9693,-428,-600,12132
9696,-442,-546,12155
9698,-459,-570,12225
9701,-444,-604,12062
9704,-472,-586,12115
9706,-481,-647,12184
9709,-523,-605,12232
9712,-393,-607,12142
9714,-450,-546,12105
9717,-482,-692,12153
9720,-431,-573,12120
9722,-559,-639,12164
9725,-417,-598,12029
9732,-443,-567,11994
9734,-476,-542,11990
9737,-474,-625,12023
9740,-432,-659,12132
9742,-444,-643,12165
9745,-411,-617,12187
9748,-413,-558,12211
9750,-457,-554,12286
9753,-466,-571,12277
9756,-472,-676,12255
9758,-461,-683,12321
9761,-524,-632,12231
9764,-425,-683,12217
9766,-432,-699,12076
9769,-404,-731,12006
9773,-400,-641,11946
9775,-439,-657,11990
9778,-395,-661,11974
9781,-399,-600,12018
9783,-432,-573,11950
9786,-386,-625,11964
9789,-382,-624,12025
9791,-456,-627,12142
9794,-489,-667,12293
9842,-434,-639,12028
9844,-401,-648,12118
9847,-378,-696,12090
9850,-358,-603,12058
9852,-438,-616,12215
9856,-376,-636,12155
9859,-396,-630,12259
9861,-498,-605,12246
9864,-405,-594,12279
9867,-424,-622,12278
9869,-440,-630,12268
9872,-491,-629,12225
9875,-406,-551,12183
9877,-372,-636,12177
9880,-464,-603,12127
9883,-487,-670,12101
9885,-472,-642,12084
9888,-510,-523,11979
9891,-487,-588,11968
9893,-453,-581,12018
9896,-451,-660,12018
9900,-457,-584,12113
9902,-463,-631,12116
9908,-465,-573,12122
9910,-422,-638,12225
9913,-518,-635,12182
9916,-414,-626,12210
9918,-421,-625,12175
9921,-382,-508,12187
9924,-484,-570,12194
9926,-416,-601,12144
9929,-459,-585,12206
9932,-440,-606,12154
9934,-516,-595,12141
9937,-467,-512,12136
9940,-459,-670,12087
9943,-452,-562,12117
9946,-486,-642,12082
9949,-550,-553,12086
9951,-495,-567,12108
9954,-409,-654,12068
9957,-411,-575,12037
9959,-424,-642,12055
9962,-461,-568,12070
9965,-468,-619,12084
9967,-463,-663,12130
9973,-438,-628,12135
9976,-484,-684,12148
9978,-409,-611,12173
9981,-445,-632,12183
9985,-468,-680,12214
9987,-380,-586,12137
9990,-444,-693,12151
9993,-436,-585,12136
9995,-444,-655,12108
9998,-477,-628,12090
10001,-429,-572,12134
10003,-459,-629,12112
10006,-419,-528,12071
10009,-450,-617,12126
10012,-435,-709,12065
10014,-470,-581,12124
10017,-443,-608,12092
10020,-455,-692,12121
10022,-485,-607,12129
10025,-492,-600,12101
10029,-418,-588,12133
10032,-472,-591,12082
10034,-464,-631,12146
10040,-441,-653,12120
